jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz,spotify_id
wikifonia_6019.jams,Flow Gently Sweet Afton,Jonathan E. Spilman,Marian Anderson - Songs at Eventide (2021 Remastered Version),,285.0,,,,,,https://music.youtube.com/watch?v=rn7iG22OYtc,,
wikifonia_3704.jams,Believe,"Brian Higgins,Stuart McLennen,Paul Berry",OZ,7,172.0,,2d932691-0161-41d3-a3d0-c7a436f0ca00,['AUEL01400013'],,,https://music.youtube.com/watch?v=1FVNuzR6vHo,,
wikifonia_5744.jams,The Last Rose of Summer,Friedrich von Flotow,Renée Fleming - The Beautiful Voice,,293.0,,,,,,https://music.youtube.com/watch?v=5fdDZ3NWWCg,,
wikifonia_5783.jams,"Take Me Home, Country Roads","Bill Danoff, Taffy Nivert & John Denver",Christmas in Concert,20,281.0,,ad430d3a-8da6-419d-b3c3-05c3868f4662,['QMWGP2000030'],,,https://music.youtube.com/watch?v=tpyqie-2bqA,,
wikifonia_2708.jams,Lovely Lady,Jimmy McHugh,Cool Saturdays,5,269.0,,27006a60-f1fb-4e00-a8ef-3a1c57df5c9a,['USDEI8905501'],,,https://music.youtube.com/watch?v=3cw6q4DzW7c,,
wikifonia_3822.jams,Blue in Green,Bill Evans,Portrait In Jazz,6,324.0,2023,,USC4R0720036,2470909391.0,https://www.deezer.com/track/2470909391,https://music.youtube.com/watch?v=3XpjOXsf2zg,,
wikifonia_5450.jams,Nyolc óra munka,Beatrice,A legnagyobb babos-bulinóták,5,182.0,1996,11001582-07bf-402a-a3fc-db7f14482d73,HUA253736805,1657477642.0,https://www.deezer.com/track/1657477642,https://music.youtube.com/watch?v=PzuDJXP1Too,,
wikifonia_2016.jams,Láttál-e már valaha,Hungarian folk song,Országút,10,242.0,,b75d2ba3-76ce-44b8-9922-c39938c1ea36,['HUMAG9700281'],,,https://music.youtube.com/watch?v=jYY7PbZ_7wY,,
wikifonia_3960.jams,Somebody Bad Stole De Wedding Bell,Dave Mann,Purrfect - The Ultimate Collection,,166.0,,,,,,https://music.youtube.com/watch?v=ijLEcsW9jDg,,
wikifonia_6050.jams,I Wonder Who's Kissing Her Now,"Joseph E. Howard, Harold Orlob","American Music (Carousel Of) - The Fabled 24 September 1940 San Francisco Concerts Featuring Cohan, Berlin, Kern, Romberg, Kalmar",,153.0,,,,,,https://music.youtube.com/watch?v=8yL3oNP7Dlc,,
wikifonia_3217.jams,He Hideth My Soul,William J. Kirkpatrick,The Favorite Hymns of Fanny Crosby,,225.0,,,,,,https://music.youtube.com/watch?v=zbkKqYsYl20,,
wikifonia_1521.jams,Along Came Betty,Benny Golson,Original Best of Jazz,2,440.0,2002,4e14493d-7724-452a-97d2-119d4d2bb033,GBAVS0200086,10783785.0,https://www.deezer.com/track/10783785,https://music.youtube.com/watch?v=ZWYb_YBQdQo,,
wikifonia_2875.jams,I've Got Sixpence,"Elton Box, Desmond Cox",Wonderful Crazy Night,5,275.0,,30d7c75e-3a96-4ec4-96e2-81ed4e869a2d,['GBUM71506183'],,,https://music.youtube.com/watch?v=XKB5LBagPXA,,
wikifonia_372.jams,A Little Bit Of Heaven,Ernest Ball,The World of Bobbejaan - Songbook,20,197.0,,84ac193d-4d17-4fd8-a976-ba0af216138b,HKI190156714,16761903.0,https://www.deezer.com/track/16761903,https://music.youtube.com/watch?v=Gl-dAfCTf9w,,
wikifonia_5826.jams,Willow Weep For Me,Ann Ronell,Mercury Records Jazz Story,9,309.0,2016,a3132e79-5d7e-433f-aaf3-5a6b5079ceb3,FRZ131378090,505082372.0,https://www.deezer.com/track/505082372,https://music.youtube.com/watch?v=BSSbsNHlRS4,,
wikifonia_4324.jams,From A Distance,Julie Gold,Quicksilver Incantation,17,296.0,1992,0e859c0c-48e1-4177-ba0c-4ed6720690ce,USSF19251017,4513044.0,https://www.deezer.com/track/4513044,https://music.youtube.com/watch?v=n558FShiX4s,,
wikifonia_5379.jams,I'm Just A Lucky So And So,Mac David,Only Trust Your Heart,3,321.986,,70c6d290-d74f-4745-b06b-00223bf2fa4f,"['GBCWU0601059', 'GBCWU0702388']",,,https://music.youtube.com/watch?v=i6O9lDaJK-U,,
wikifonia_5389.jams,Barcelona,Traditional,Les Oiseaux,8,101.36,,ca4433c7-2d36-4bb4-9ee2-af97899b9c87,['FRZ049200530'],,,https://music.youtube.com/watch?v=VEiBRso6NqE,,
wikifonia_4224.jams,Turning Tables,"Adele Adkins,  Ryan Tedder",Greatest Hits 2012,36,251.0,,2d38a79a-dc4f-47f5-8a8b-74efa349432c,['GBBKS1100239'],,,https://music.youtube.com/watch?v=3SojhAemf34,,
wikifonia_3008.jams,Clarity,"Matthew Koma, Porter Robinson, Anton Zaslavski, Zedd",iTunes Session,3,234.867,,2df0c6c2-230f-48e4-8620-1941bc86f9bb,['USUM71318381'],,,https://music.youtube.com/watch?v=Lur-rvf6A1c,,
wikifonia_138.jams,Brooklyn,Wakey! Wakey!,War Sweater EP,,204.0,,,,,,https://music.youtube.com/watch?v=CrTBRTg6yjw,,
wikifonia_6629.jams,A Little Night Music,Stephen Sondheim,101 Songs From the Musicals,17,173.0,2015,010f41d2-11bc-4204-9a11-d092369b6288,ZA42A1506795,101929347.0,https://www.deezer.com/track/101929347,https://music.youtube.com/watch?v=POfbu06YKJw,,
wikifonia_4682.jams,The Wild Colonial Boy,Irish Air adapted by Joseph M.Crofts and/or Francis MacNamara,40 Years A-Rovin',,224.0,,,,,,https://music.youtube.com/watch?v=XIwIF8INmQE,,
wikifonia_665.jams,Suspicion (Transcribed),Doc Pomus and Mort Shuman,Golden Selection,,159.0,,,,,,https://music.youtube.com/watch?v=co88z7Oh3rI,,
wikifonia_963.jams,A szeretet mindenkié,Unknown,A Dal 2013,11,183.0,,4bc6309c-c046-43e8-b892-c289289f7b48,['HUMAG2013018'],,,https://music.youtube.com/watch?v=XRZRZvHPD6s,,
wikifonia_5362.jams,MATERIAL GIRL,Peter Brown,Feedback,3,224.0,,8c2b4b2a-3f4b-41ad-96ac-c0549292fb6e,['USUM70604089'],,,https://music.youtube.com/watch?v=IlPCW6nLheM,,
wikifonia_5474.jams,Gonna Get Along Without Ya Now,Milton Kellem,The Essential Skeeter Davis,10,141.0,,8527653c-1301-419f-bd9f-bd52ceeac80a,['USRN19400413'],,,https://music.youtube.com/watch?v=0nbn16ppPXU,,
wikifonia_3091.jams,Hampton Bays,Joseph Borrello,Como Yo Nadie Te Ha Amado (This Ain't A Love Song),,307.0,,,,,,https://music.youtube.com/watch?v=v2eG5Bty8Z0,,
wikifonia_6352.jams,Night Mist Blues,Ahmad Jamal,Ahmad’s Blues,8,425.0,2018,09702a8d-dda8-45e1-937d-54ce981514fb,USMC16211833,542456872.0,https://www.deezer.com/track/542456872,https://music.youtube.com/watch?v=aINqh07aL3Y,,
wikifonia_548.jams,All My Love (Solo Tu),F. Monti Arduini,Disco estate 1967,,170.0,,,,,,https://music.youtube.com/watch?v=kHQ9u980bf4,,
wikifonia_4500.jams,Proud Mary,John Fogerty,50 Year Trip: Live at Red Rocks,13,236.0,2006,c7106a47-4635-4f0b-8ecf-a975164a1dd2,USFI80600132,1583704.0,https://www.deezer.com/track/1583704,https://music.youtube.com/watch?v=lfkFDUTJI0A,,
wikifonia_2003.jams,Everybody's Talkin At Me,Fred Neil,"Touching You, Touching Me",1,165.133,,7873204a-6dba-44bf-8e9b-51a077b62592,['USMC16954900'],,,https://music.youtube.com/watch?v=2vqfMg7s3Dc,,
wikifonia_2262.jams,"Mikor mentem, mikor mentem Gyergyó felé",Hungarian folk song,Village Scenes - Hungarian Folksongs,,39.0,,,,,,https://music.youtube.com/watch?v=t4BHU2I5eh8,,
wikifonia_2161.jams,Roses de Picardie,Haydn Wood,The exciting electric guitar of Marcel Bianchi - 1945/1954 - Digital Mastering,18,179.28,,085718d8-4207-4566-8e76-877f6216b171,['FR6V80527383'],,,https://music.youtube.com/watch?v=DtX5rRecv5o,,
wikifonia_264.jams,A Daisy A Day,Judd Strunk,Daisy A Day / The Searchers,A,169.333,,934c3e3f-3c0f-4a33-b026-3650332843ad,['USUM71112470'],,,https://music.youtube.com/watch?v=LJj1CQLJM30,,
wikifonia_2446.jams,A-Razz-A-Ma-Tazz,Dave Coleman,A la maison de la poésie,11,281.0,,c1f0b2f8-14d6-4370-b6d5-a9aeb5f510fc,['BEX050529711'],,,https://music.youtube.com/watch?v=5EGxNyGLmQ4,,
wikifonia_5152.jams,"Kiss Me Goodnight, Sergeant Major","Art Noel, Don Pelosi",The Mashed Potato Swing,9,288.866,,1eeef880-7ece-4bd2-b07e-d079da171660,['USHM80427947'],,,https://music.youtube.com/watch?v=k9jaOn_wQXI,,
wikifonia_2360.jams,"10,000 Reasons",Jonas Myrin & Matt Redman 2011,Passion: White Flag,13,350.72,,45473f7c-213c-417e-8920-063d4c150019,['USSP31200206'],,,https://music.youtube.com/watch?v=2KaHr_5U9Cg,,
wikifonia_3727.jams,Can't Smile Without You,"Chris Arnold, David Martin And Geoff Morrow",2Nights Live!,4,354.413,,fdc42b33-6b92-4d65-bcac-72927fcd1a4f,['USA820400004'],,,https://music.youtube.com/watch?v=l_FNkf-bHnA,,
wikifonia_3448.jams,El Cuarto de Tula,Sergio Eulogio Gonzalez Siaba,Buena Vista Social Club at Carnegie Hall (live),3,480.533,,774f4c55-62ee-4820-8830-1b689327433f,['GBBGU0880003'],,,https://music.youtube.com/watch?v=Lhi6sWDBxOc,,
wikifonia_2902.jams,"Put Your Arms Around Me, Honey",Albert Von Tilzer,"Best Hits, Nat King Cole, Perry Como & Bing Crosby",,111.0,,,,,,https://music.youtube.com/watch?v=SsdgAZTI46M,,
wikifonia_839.jams,True Love,Cole Porter,Éxitos Inolvidables De Cole Porter,12,184.0,2016,,UK8HE0000395,124412148.0,https://www.deezer.com/track/124412148,https://music.youtube.com/watch?v=2y6xKdXambg,,
wikifonia_5757.jams,This Ole House,Steuart Hamblin 1954,At Folsom Prison,3,97.84,,91e19dd7-57d0-4236-8b0a-a59dc5da0cf8,['USSM10802938'],,,https://music.youtube.com/watch?v=n-OzFrbCYzk,,
wikifonia_985.jams,On A Clear Day ,Burton Lane,On a Clear Day You Can See Forever,6,162.0,2021,902bcec4-908a-4b97-aa00-19a7116e6169,GBBKB8720206,3607915.0,https://www.deezer.com/track/3607915,https://music.youtube.com/watch?v=W1FOJgtKIzY,,
wikifonia_1001.jams,Donna,Ritchie Valens,Monster Mash (Shake Your Skeleton),15,147.0,2023,,QZYGC2306940,2471486861.0,https://www.deezer.com/track/2471486861,https://music.youtube.com/watch?v=0iJCAcKIwdI,,
wikifonia_6287.jams,You Tell Me Your Dream,Charles N. Daniels,A Fine Romance and Other Party Favourites,,151.0,,,,,,https://music.youtube.com/watch?v=ya4UN2LyYM8,,
wikifonia_5118.jams,Cape Clip So,Jiggs Whigham,Not So Standards (Live at Nighttown) [feat. Decebal Badila & Florian Weber],,611.0,,,,,,https://music.youtube.com/watch?v=XEY2N5Jl3lg,,
wikifonia_1652.jams,Chiapanecas (Mexican Hand Clapping Song),Traditional,Viva! The Music of Mexico,,136.0,,,,,,https://music.youtube.com/watch?v=PexK-hlzGrM,,
wikifonia_5895.jams,The Dark Island,Iain MacLachlan,Kings of the Button Keyed Box,,194.0,,,,,,https://music.youtube.com/watch?v=fTXxagVpDWA,,
wikifonia_268.jams,Sun Arise,"Rolf Harris, Harry Butler",Ideal,12,144.72,,4e59ac99-dbad-488a-ac3c-0ee96d0d8469,"['GBAYE6200403', 'GBAYE6200258']",,,https://music.youtube.com/watch?v=Om4SY0t6iKQ,,
wikifonia_5723.jams,Auntie Alice,Dave Luther,Have A Hogsnort Rupert Summer,,230.0,,,,,,https://music.youtube.com/watch?v=stFN-eiyHcI,,
wikifonia_6049.jams,Cuando Calienta el Sol,Carlos Rigual,Cuando calienta el sol,3,167.0,2018,,CA5KR1811707,500304842.0,https://www.deezer.com/track/500304842,https://music.youtube.com/watch?v=Q9xE8hmjR1g,,
wikifonia_1059.jams,The Little Drummer Boy,Harry Simeone,The Christmas Dinner Album,146,201.0,2020,975b29a2-877d-41e5-9759-064edef6b348,USMC16547440,1148372672.0,https://www.deezer.com/track/1148372672,https://music.youtube.com/watch?v=ag4_Z6DsTsc,,
wikifonia_6403.jams,Paint it black,The Rolling Stones,Popularmusik im Kontext,1,202.0,2011,11a499c8-48dd-4e45-a4ba-b517c716136a,USA176610020,9956014.0,https://www.deezer.com/track/9956014,https://music.youtube.com/watch?v=170sceOWWXc,,
wikifonia_5747.jams,"My Town, My Guy and Me",Paul Kaufman,"My Town, My Guy & Me",,144.0,,,,,,https://music.youtube.com/watch?v=dml-N4clpOs,,
wikifonia_5928.jams,Minor Swing,Django Reinhardt,Django Reinhardt,6,158.0,2019,,FRZ091900254,690344292.0,https://www.deezer.com/track/690344292,https://music.youtube.com/watch?v=bDcKC_monhc,,
wikifonia_4016.jams,I'd Like To Teach The World To Sing ,"Bill Backer, Billy Davis, Roger Cook, Roger Greenaway","Reader’s Digest Music: Family Portraits, Vol. 2: A Thanksgiving Gathering",9,204.509,,49de9127-b35e-4f97-b68e-8899b4137b36,['USRDG0223178'],,,https://music.youtube.com/watch?v=2qbWt1Ddsnw,,
wikifonia_2734.jams,Mr. P.C.,John Coltrane,Giant Steps (Mono),17,418.0,2007,,USAT20002214,3613646.0,https://www.deezer.com/track/3613646,https://music.youtube.com/watch?v=G52cqO2kPEo,,
wikifonia_19.jams,A Ghost Of A Chance,Victor Young,Alfred Hitchcock Presents: Music to Be Murdered By / Circus of Horrors,11,189.0,2012,6eaf7305-3e26-4fb7-b1c6-3db7960c5e34,HKI190021911,16760347.0,https://www.deezer.com/track/16760347,https://music.youtube.com/watch?v=ShfDow8ltTA,,
wikifonia_3013.jams,ALLEY CAT SONG,Frank Bjorn,Holly Cole,2,243.08,,556ee08a-1f2f-45db-a09d-fcbb610ea45c,['USKO10701617'],,,https://music.youtube.com/watch?v=IMqTuWl3xAA,,
wikifonia_227.jams,Wanted,Jack Fulton,Crackhausen,7,185.813,,7057a2aa-e913-44a2-a080-8bcd15761120,['TCAES2077862'],,,https://music.youtube.com/watch?v=pt7qWJSCLbY,,
wikifonia_2720.jams,"Nina, pretty ballerina",Benny Andersson and Bjorn Ulvaeus,ABBA,16,173.0,,0942bd0c-c430-493c-bb80-8f366e5c99cd,['SEAYD7301060'],,,https://music.youtube.com/watch?v=xK0wk5kQYlU,,
wikifonia_6240.jams,Let's Do It (Let's Fall in Love),Cole Porter,The Sound of America: The Singles Collection,18,358.0,2012,9f277105-406b-4a68-ae36-1ad67937e0ae,HKI190053418,16760665.0,https://www.deezer.com/track/16760665,https://music.youtube.com/watch?v=qAPCq1PuENc,,
wikifonia_706.jams,Surrender,"Doc Pomus, Mort Shuman",Restaurant 50's Hits Playlist,,110.0,,,,,,https://music.youtube.com/watch?v=1oFIy-1CK0I,,
wikifonia_4171.jams,Winter Wonderland,Felix Bernard,Christmas Music With a Classical Twist,5,181.0,2015,7e5a14ed-2d3f-457e-889d-dd9a9d645881,SEAEJ9847050,47340241.0,https://www.deezer.com/track/47340241,https://music.youtube.com/watch?v=cV-YrjJVu_c,,
wikifonia_4514.jams,Wichita Lineman,Jimmy Webb,Wichita Lineman,1,228.0,2017,ea243769-e9df-46e1-94be-d984f0ee807f,USUG11702118,427297072.0,https://www.deezer.com/track/427297072,https://music.youtube.com/watch?v=dgc8TqVEmqY,,
wikifonia_1739.jams,Song Of India (swing version),Nicolai Rimsky-Korsakoff,Rimsky-Korakov: Scheherazade & Tchaikovsky: Marche Slave,2,704.0,,7996aab0-6b32-4de4-89e6-a82313152a63,['USJCJ0710500'],,,https://music.youtube.com/watch?v=DF-Sv2yNzHA,,
wikifonia_828.jams,A White Sport Coat,Marty Robbins,Marty Robbins - 16 Biggest Hits,6,148.0,2023,,QZYGC2307694,2471488191.0,https://www.deezer.com/track/2471488191,https://music.youtube.com/watch?v=EDAYCOH2fwE,,
wikifonia_2067.jams,Under The Bridges Of Paris,Vincent Scotto,Shall We Dance? Music From the Motion Picture,20,161.0,,80514e59-36a3-419c-a7f1-04434d8cdd70,HKI190529920,16764306.0,https://www.deezer.com/track/16764306,https://music.youtube.com/watch?v=rD6_fJv7TuQ,,
wikifonia_6559.jams,Yesterdays,Jerome Kern,Blue Skies,9,178.0,2012,,HKI190331409,16763748.0,https://www.deezer.com/track/16763748,https://music.youtube.com/watch?v=9iGUpHUYKUM,,
wikifonia_6264.jams,Nessun Dorma from the opera Turandot,Giacomo Puccini,The Classic Experience II,17,306.133,,37e334e9-58a6-495c-bdf1-a16bfd9a69a7,['GBAYC9002476'],,,https://music.youtube.com/watch?v=kpUaqE00y70,,
wikifonia_72.jams,Dream Dancing,Cole Porter,Dream Dancing,13,82.0,2013,,DEU240743052,73634092.0,https://www.deezer.com/track/73634092,https://music.youtube.com/watch?v=z9tr0VBnv1I,,
wikifonia_5148.jams,Avoir un bon copain,W.R. Heymann,Georges Brassens chante les chansons de sa jeunesse,1,123.4,,dcc6e004-68b1-40d1-abd4-17da8f342d1b,['FRZ038000890'],,,https://music.youtube.com/watch?v=8veRsitXhQM,,
wikifonia_2210.jams,Sealed With a Kiss,Peter Udell and Gary Geld,The Best of Gary Lewis & The Playboys,10,145.733,,741f4780-c7d5-4598-8adb-58c04fa06b61,['USEM39000283'],,,https://music.youtube.com/watch?v=4pPZX8WWaRk,,
wikifonia_4603.jams,I'll See You In My Dreams,Isham Jones,Accords et Désaccords,4,183.0,2013,e46e324c-3ad1-4bde-8dff-f275ba413330,AUDD31105742,16700783.0,https://www.deezer.com/track/16700783,https://music.youtube.com/watch?v=RhamwJTuQKs,,
wikifonia_5613.jams,Looking For a City,Marvin P. Daltin & Oliver Cooper 1943,Virginia Traditions: Western Piedmont Blues,13,134.293,,3f1fb093-9f19-49cc-9b5f-b1d2a2d1b407,['USSF11200313'],,,https://music.youtube.com/watch?v=CFhFyvk0yS8,,
wikifonia_4311.jams,Ba-Lue Bolivar Ba-Lues Are,Thelonious Monk,5 Original Albums,2,788.0,2011,abc9a680-5792-47fa-8d25-8759addfe005,USFI85700101,4156143.0,https://www.deezer.com/track/4156143,https://music.youtube.com/watch?v=cMoRc5zh0C0,,
wikifonia_4449.jams,The Anchor Holds,Lawrence Chewning & Ray Boltz 1994,The Anchor Holds,,358.0,,,,,,https://music.youtube.com/watch?v=4JXow8oZTeo,,
wikifonia_1717.jams,Self-Portrait in Three Colors,Charles Mingus,The Complete 1959 Columbia Recordings,4,188.0,2009,78325a96-f9a0-4258-b8ba-a944ac614669,USSM15900732,3570932.0,https://www.deezer.com/track/3570932,https://music.youtube.com/watch?v=hbC3DPtDg1c,,
wikifonia_137.jams,Walk like a man,Four Seasons,Billboard Top Rock’n’Roll Hits: 1963,3,137.0,2007,351b7633-5718-4d99-ad7e-8898c0cf1a17,USRH10175200,725627.0,https://www.deezer.com/track/725627,https://music.youtube.com/watch?v=aRz8ONjDKXU,,
wikifonia_788.jams,Broadway,"Bill Bird, Henri Woode, Teddy McRae",The Sound of America: The Singles Collection,19,153.213,,0c79ab12-4e94-4106-9e5c-d08956557729,['USGR10000691'],,,https://music.youtube.com/watch?v=42Utoou538E,,
wikifonia_358.jams,My Heart Belongs To Only You,Frank and Dorothy Daniels,The Best Of Bobby Vinton,,168.0,,,,,,https://music.youtube.com/watch?v=EwQ40irnufs,,
wikifonia_4894.jams,Beautiful Girls,"Ben E. King, Jerry Leiber, Kisean Anderson, Mike Stoller",Sean Kingston,,242.0,,,,,,https://music.youtube.com/watch?v=_Wxfu7Th2S8,,
wikifonia_2292.jams,"Come, Josephine, In My Flying Machine",Fred Fischer 1910,Back to Titanic,8,212.933,,8ce859b4-c7a3-498a-9d50-6574bd75238e,['USSM19803263'],,,https://music.youtube.com/watch?v=EphEiqdutdM,,
wikifonia_2614.jams,Answer Me,"Gerhard Winkler, Fred Rauch","Stimmungs‐Goldies, Folge 2",7,149.0,2022,d002a4ed-63e1-4d00-8308-07aa03f7aabe,FRS182128573,1590071022.0,https://www.deezer.com/track/1590071022,https://music.youtube.com/watch?v=EhTb_ha9mhc,,
wikifonia_4683.jams,Do That To Me One More Time,Toni Tennille,100 Love Songs,11,246.0,,dddb2216-9dae-4fca-977d-d79f0a26893e,['USPR37900077'],,,https://music.youtube.com/watch?v=033b90AnkKg,,
wikifonia_1031.jams,L-O-V-E,Bert Kaempfert and Milt Gabler,"Forever Gentlemen, Vol. 2",1,185.533,,c17caa51-ed29-4c72-b4b0-148933a0914f,['FRP431400160'],,,https://music.youtube.com/watch?v=hyBLrlsoSoA,,
wikifonia_873.jams,Chi-baba chi-baba,"Mack David, Al Hoffman, Jerry Livingstone",Pop Go the Wiggles! Nursery Rhymes and Songs,32,181.0,,d6911951-ceef-4b2e-b26f-4f086ca6fa03,['AUAB00700274'],,,https://music.youtube.com/watch?v=chTYzR4R05g,,
wikifonia_3589.jams,Calypso Carol,Michael Perry,Christmas for Kids,,97.0,,,,,,https://music.youtube.com/watch?v=ZLdTBbqYNrg,,
wikifonia_3366.jams,12th Street Rag,Euday L. Bowman,Ol' Muddy,,207.0,,,,,,https://music.youtube.com/watch?v=idBi8OU4jkc,,
wikifonia_2298.jams,I Knew I Loved You,Ennio Morricone,Paradiso,1,280.0,2007,88be5fd1-b8c5-4587-9632-b3eca7108148,ITI800700051,71941033.0,https://www.deezer.com/track/71941033,https://music.youtube.com/watch?v=62lDv0ZneaY,,
wikifonia_4720.jams,Cab Driver,Carson Parks,Cabinet Classics & Unreleased,5,413.0,,c360f1d1-5b23-4077-bde7-0286cd88256d,"['CAM260680016', 'DEZ650715322']",,,https://music.youtube.com/watch?v=8Qq3NDHaWxI,,
wikifonia_2381.jams,The Poor People Of Paris,Marguerite Monnot,Skins,,146.0,,,,,,https://music.youtube.com/watch?v=aGrC9SfE6C4,,
wikifonia_4592.jams,I Left My Heart in San Francisco,"George Cory, Nicholas Cross","Today, Tomorrow, Forever",4,143.04,,98eb0b66-bf3d-4c45-9ce7-fe6020c33f71,"['USCA20000147', 'USCA26400334']",,,https://music.youtube.com/watch?v=FMf28jtpFd4,,
wikifonia_2355.jams,How Do You Keep The Music Playing,Michel LeGrand,Falling in Love Again: Great Songs From the Movies,2,530.0,2008,b2080bdc-e631-403a-abf5-a591e0fb05b9,FRZ028502170,1183343.0,https://www.deezer.com/track/1183343,https://music.youtube.com/watch?v=J-g0s2THej4,,
wikifonia_5630.jams,Hero,"Mariah Carey, Walter Afanasieff",Live 8: One Day One Concert One World,67,272.0,,a5747e9f-cb50-45f7-8a31-ec40be31432c,['UK6821903067'],,,https://music.youtube.com/watch?v=aVQKVqYvpHs,,
wikifonia_2825.jams,FABIOLA,Rocco Granata,Vlaamse Troeven volume 287,,187.0,,,,,,https://music.youtube.com/watch?v=-wRkjcDsMcA,,
wikifonia_73.jams,Meditation,Jules Massenet,Virgo Meditation,1,308.0,1991,948d44e8-373a-4ba9-ae23-93bb9ac4562a,USKC60710912,49876101.0,https://www.deezer.com/track/49876101,https://music.youtube.com/watch?v=718UdiQh0CQ,,
wikifonia_1548.jams,Na regen komt altijd zonnenschijn,Unknown,"Lieveling, heb jij me niet meer nodig?",2,186.906,,38496811-997f-4626-8059-200be681dcd7,['NLW2R2030091'],,,https://music.youtube.com/watch?v=KoYUfGwsPcM,,
wikifonia_816.jams,There! I've Said It Again,Redd Evans and Dave Mann,Days To Come,,127.0,,,,,,https://music.youtube.com/watch?v=6YQvkfMfezA,,
wikifonia_870.jams,"Someday I'll find you (from ""Private Lives""",Noël Coward,The Noël Coward Songbook [standard],,273.0,,,,,,https://music.youtube.com/watch?v=FvSYrwrTng8,,
wikifonia_4220.jams,In The Wee Small Hours Of The Morning,David Mann,Mehldau: The Folly of Desire,4,263.0,2015,0e714e27-7401-492d-9aae-ca2ab853baa9,GBSMU2318398,108536338.0,https://www.deezer.com/track/108536338,https://music.youtube.com/watch?v=W6cugrYmaNU,,
wikifonia_5446.jams,Pennies From Heaven,Arthur Johnston,Here's to Ben - A Vocal Tribute to Ben Webster,5,234.0,2016,d9667d1c-d2fa-4735-961a-4d950eca7882,FRZ131378050,505082332.0,https://www.deezer.com/track/505082332,https://music.youtube.com/watch?v=vnz_gbDJnhI,,
wikifonia_3035.jams,You Need Hands,Roy Irwin,The Great Rock ’n’ Roll Swindle,23,170.0,,67006b83-8f8d-46b6-ba80-60112f024acf,"['GBUM71200626', 'GB01A1000233']",,,https://music.youtube.com/watch?v=o6ozpxCHr3s,,
wikifonia_1085.jams,It's Nice To Go Trav'ling,James Van Heusen,"The Sinatra Biography, Volume 1–9",175,230.0,,ff0afd66-0443-4968-b7f2-d904524fb2b4,['DEHB51304184'],,,https://music.youtube.com/watch?v=98gtBW575lw,,
