jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz,spotify_id
mozart-piano-sonatas_15.jams,Piano Sonata no. 6 in D major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),28,307,,https://musicbrainz.org/work/28017093-d48e-43b9-a908-0e893a1e867e,NLA506700356,2168816437,https://www.deezer.com/track/2168816437,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_11.jams,Piano Sonata no. 4 in E flat major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),11,238,,https://musicbrainz.org/work/97cc4159-c124-48a6-92ae-d05e8175cb2b,NLA508542508,66343437,https://www.deezer.com/track/66343437,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_32.jams,Piano Sonata no. 11 in A major,Wolfgang Amadeus Mozart,The Essentials: Works for Piano,160,212,,https://musicbrainz.org/work/a488a020-884d-3349-a7e7-18993ffed13e,DEF056702701,1597562612,https://www.deezer.com/track/1597562612,https://music.youtube.com/watch?v=kSksfYm4iHs,,
mozart-piano-sonatas_16.jams,Piano Sonata no. 6 in D major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),28,307,,https://musicbrainz.org/work/28017093-d48e-43b9-a908-0e893a1e867e,NLA506700356,2168816437,https://www.deezer.com/track/2168816437,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_34.jams,Piano Sonata no. 12 in F major,Wolfgang Amadeus Mozart,Mozart: The Piano Sonatas,2,115,,https://musicbrainz.org/work/5b587196-bd21-410a-999e-881073dea33b,GBSMU2831324,128083823,https://www.deezer.com/track/128083823,https://music.youtube.com/watch?v=WxI-v-4aYvY,,
mozart-piano-sonatas_14.jams,Piano Sonata no. 5 in G major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),1,370,,https://musicbrainz.org/work/cb47a22e-9fc6-4ab6-9be2+2,GBAJY2241201,2377635655,https://www.deezer.com/track/2377635655,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_25.jams,Piano Sonata no. 9 in D major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),25,275,,https://musicbrainz.org/work/bd91e456-789c-4596-bedb-2259f113e3aa,DEF055204931,1794261507,https://www.deezer.com/track/1794261507,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_36.jams,Piano Sonata no. 13 in B flat major,Wolfgang Amadeus Mozart,Mozart: Piano Concerto No.23 K.488; Piano Sonata K.333,4,639,,https://musicbrainz.org/work/5057d730-7733-4753-aa0f-07498a0c37f0,DEF058702141,66438644,https://www.deezer.com/track/66438644,https://music.youtube.com/watch?v=F4tm95OqCc0,,
mozart-piano-sonatas_23.jams,Piano Sonata no. 8 in A minor,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),1,575,,https://musicbrainz.org/work/53b2287b-e013-4c53-8498-6ab35c5de505,NLA508329901,66316723,https://www.deezer.com/track/66316723,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_50.jams,Piano Sonata no. 17 in B flat major,Wolfgang Amadeus Mozart,Mozart: The Piano Sonatas,19,557,,https://musicbrainz.org/work/a484f227-9918-4c5e-85fb-1204db0b7af4,FRZ390401420,1533385132,https://www.deezer.com/track/1533385132,https://music.youtube.com/watch?v=Qqjj16tbxtc,,
mozart-piano-sonatas_44.jams,Piano Sonata no. 15 in F major,Wolfgang Amadeus Mozart,"Mozart: Piano Sonatas K.310, K.311 & K.533/494",46,631,,https://musicbrainz.org/work/11364bbd-1258-4d06-b4f6-3262e4a67002,DEB331871505,1906350777,https://www.deezer.com/track/1906350777,https://music.youtube.com/watch?v=tjn-qMonWk8,,
mozart-piano-sonatas_7.jams,Piano Sonata no. 3 in B flat major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),8,295,,https://musicbrainz.org/work/4495fb34-25b6-48f9-9a53-e2caa9ac8a2c,NLA508542505,66343434,https://www.deezer.com/track/66343434,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_28.jams,Piano Sonata no. 10 in C major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),3,468,,https://musicbrainz.org/work/70d1fa96-da75-4ec2-97e4-759ff26eb882,DEF059003843,72088699,https://www.deezer.com/track/72088699,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_43.jams,Piano Sonata no. 15 in F major,Wolfgang Amadeus Mozart,"Mozart: Piano Sonatas K.310, K.311 & K.533/494",46,631,,https://musicbrainz.org/work/11364bbd-1258-4d06-b4f6-3262e4a67001,DEB331871505,1906350777,https://www.deezer.com/track/1906350777,https://music.youtube.com/watch?v=MbvfAFfDCrw,,
mozart-piano-sonatas_47.jams,Piano Sonata no. 16 in C major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),2,361,,https://musicbrainz.org/work/a2ad223d-d73b-3775-9580-fd25b4d986e3,DEF058902282,65344799,https://www.deezer.com/track/65344799,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_1.jams,Piano Sonata no. 1 in C major,Wolfgang Amadeus Mozart,"Mozart: Piano Sonatas Nos. 1, 14 & 18; Fantasia In C Minor",3,196,,https://musicbrainz.org/work/62c0bdd8-46ca-4e17-879c-443ad9fd599e,NLA508400307,66343429,https://www.deezer.com/track/66343429,https://music.youtube.com/watch?v=aazIStBTfb4,,
mozart-piano-sonatas_35.jams,Piano Sonata no. 12 in F major,Wolfgang Amadeus Mozart,Mozart: The Piano Sonatas,2,115,,https://musicbrainz.org/work/5b587196-bd21-410a-999e-881073dea33b,GBSMU2831324,128083823,https://www.deezer.com/track/128083823,https://music.youtube.com/watch?v=WxI-v-4aYvY,,
mozart-piano-sonatas_53.jams,Piano Sonata no. 18 in D major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),1,292,,https://musicbrainz.org/work/99538f90-2ca3-4b34-b6b9-f39ca0937068,GBSMU3276972,140802747,https://www.deezer.com/track/140802747,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_40.jams,Piano Sonata no. 14 in C minor,Wolfgang Amadeus Mozart,"Moonlight Sonata. Piano Sonata No. 14 in C-Sharp Minor ""Almost a Fantasy."" Great for Mozart Effect and Pure Enjoyment.",7,265,,https://musicbrainz.org/work/c4762043-b408-4991-947e-d5340a9080d7,NLA508329906,66316729,https://www.deezer.com/track/66316729,https://music.youtube.com/watch?v=OxvYexFZY6w,,
mozart-piano-sonatas_24.jams,Piano Sonata no. 9 in D major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),25,275,,https://musicbrainz.org/work/bd91e456-789c-4596-bedb-2259f113e3aa,DEF055204931,1794261507,https://www.deezer.com/track/1794261507,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_17.jams,Piano Sonata no. 6 in D major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),28,307,,https://musicbrainz.org/work/28017093-d48e-43b9-a908-0e893a1e867e,NLA506700356,2168816437,https://www.deezer.com/track/2168816437,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_0.jams,Piano Sonata no. 1 in C major,Wolfgang Amadeus Mozart,"Mozart: Piano Sonatas Nos. 1, 14 & 18; Fantasia In C Minor",3,196,,https://musicbrainz.org/work/62c0bdd8-46ca-4e17-879c-443ad9fd599e,NLA508400307,66343429,https://www.deezer.com/track/66343429,https://music.youtube.com/watch?v=aazIStBTfb4,,
mozart-piano-sonatas_52.jams,Piano Sonata no. 18 in D major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),1,292,,https://musicbrainz.org/work/99538f90-2ca3-4b34-b6b9-f39ca0937067,GBSMU3276972,140802747,https://www.deezer.com/track/140802747,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_21.jams,Piano Sonata no. 8 in A minor,Wolfgang Amadeus Mozart,Mozart: The Piano Sonatas,1,575,,https://musicbrainz.org/work/53b2287b-e013-4c53-8498-6ab35c5de503,NLA508329901,66316723,https://www.deezer.com/track/66316723,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_26.jams,Piano Sonata no. 9 in D major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),25,275,,https://musicbrainz.org/work/bd91e456-789c-4596-bedb-2259f113e3aa,DEF055204931,1794261507,https://www.deezer.com/track/1794261507,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_41.jams,Piano Sonata no. 14 in C minor,Wolfgang Amadeus Mozart,"Moonlight Sonata. Piano Sonata No. 14 in C-Sharp Minor ""Almost a Fantasy."" Great for Mozart Effect and Pure Enjoyment.",7,265,,https://musicbrainz.org/work/c4762043-b408-4991-947e-d5340a9080d8,NLA508329906,66316729,https://www.deezer.com/track/66316729,https://music.youtube.com/watch?v=OxvYexFZY6w,,
mozart-piano-sonatas_8.jams,Piano Sonata no. 3 in B flat major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),8,295,,https://musicbrainz.org/work/4495fb34-25b6-48f9-9a53-e2caa9ac8a2c,NLA508542505,66343434,https://www.deezer.com/track/66343434,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_33.jams,Piano Sonata no. 12 in F major,Wolfgang Amadeus Mozart,Mozart: The Piano Sonatas,2,115,,https://musicbrainz.org/work/5b587196-bd21-410a-999e-881073dea33b,GBSMU2831324,128083823,https://www.deezer.com/track/128083823,https://music.youtube.com/watch?v=UYUO8W7wVv8,,
mozart-piano-sonatas_10.jams,Piano Sonata no. 4 in E flat major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),11,238,,https://musicbrainz.org/work/97cc4159-c124-48a6-92ae-d05e8175cb2b,NLA508542508,66343437,https://www.deezer.com/track/66343437,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_3.jams,Piano Sonata no. 2 in F major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),6,166,,https://musicbrainz.org/work/52912ca4-855d-451d-9abb-d3e3a353e6d2,NLA508542503,66343432,https://www.deezer.com/track/66343432,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_39.jams,Piano Sonata no. 14 in C minor,Wolfgang Amadeus Mozart,"Moonlight Sonata. Piano Sonata No. 14 in C-Sharp Minor ""Almost a Fantasy."" Great for Mozart Effect and Pure Enjoyment.",7,265,,https://musicbrainz.org/work/c4762043-b408-4991-947e-d5340a9080d6,NLA508329906,66316729,https://www.deezer.com/track/66316729,https://music.youtube.com/watch?v=OxvYexFZY6w,,
mozart-piano-sonatas_42.jams,Piano Sonata no. 15 in F major,Wolfgang Amadeus Mozart,Mozart: Complete Piano Sonatas and Variations,46,631,,https://musicbrainz.org/work/11364bbd-1258-4d06-b4f6-3262e4a67000,DEB331871505,1906350777,https://www.deezer.com/track/1906350777,https://music.youtube.com/watch?v=tjn-qMonWk8,,
mozart-piano-sonatas_5.jams,Piano Sonata no. 2 in F major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),6,166,,https://musicbrainz.org/work/52912ca4-855d-451d-9abb-d3e3a353e6d4,NLA508542503,66343432,https://www.deezer.com/track/66343432,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_20.jams,Piano Sonata no. 7 in C major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),19,537,,https://musicbrainz.org/work/645a1b04-b378-4883-91a6-2627553cd367,GBAJY2241219,2377635835,https://www.deezer.com/track/2377635835,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_9.jams,Piano Sonata no. 4 in E flat major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),11,238,,https://musicbrainz.org/work/97cc4159-c124-48a6-92ae-d05e8175cb2b,NLA508542508,66343437,https://www.deezer.com/track/66343437,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_4.jams,Piano Sonata no. 2 in F major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),6,166,,https://musicbrainz.org/work/52912ca4-855d-451d-9abb-d3e3a353e6d3,NLA508542503,66343432,https://www.deezer.com/track/66343432,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_22.jams,Piano Sonata no. 8 in A minor,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),1,575,,https://musicbrainz.org/work/53b2287b-e013-4c53-8498-6ab35c5de504,NLA508329901,66316723,https://www.deezer.com/track/66316723,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_13.jams,Piano Sonata no. 5 in G major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),1,370,,https://musicbrainz.org/work/cb47a22e-9fc6-4ab6-9be2+1,GBAJY2241201,2377635655,https://www.deezer.com/track/2377635655,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_46.jams,Piano Sonata no. 16 in C major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),2,361,,https://musicbrainz.org/work/a2ad223d-d73b-3775-9580-fd25b4d986e2,DEF058902282,65344799,https://www.deezer.com/track/65344799,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_29.jams,Piano Sonata no. 10 in C major,Wolfgang Amadeus Mozart,50 Mozart Masterworks You Have to Listen Before You Die (Golden Deer Classics),3,468,,https://musicbrainz.org/work/70d1fa96-da75-4ec2-97e4-759ff26eb883,DEF059003843,72088699,https://www.deezer.com/track/72088699,https://music.youtube.com/watch?v=6bCDyefunxc,,
mozart-piano-sonatas_37.jams,Piano Sonata no. 13 in B flat major,Wolfgang Amadeus Mozart,Mozart: Piano Concerto No.23 K.488; Piano Sonata K.333,4,639,,https://musicbrainz.org/work/5057d730-7733-4753-aa0f-07498a0c37f1,DEF058702141,66438644,https://www.deezer.com/track/66438644,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
mozart-piano-sonatas_49.jams,Piano Sonata no. 17 in B flat major,Wolfgang Amadeus Mozart,Mozart: The Piano Sonatas,19,557,,https://musicbrainz.org/work/a484f227-9918-4c5e-85fb-1204db0b7af3,FRZ390401420,1533385132,https://www.deezer.com/track/1533385132,https://music.youtube.com/watch?v=C2nh6j1O3ho,,
