jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz,spotify_id
billboard_16.jams,My Kinda Lover,Billy Squier,witchy songs by The Circle Sessions,3,211.173877551,2010,,USCA21001204,6494531.0,https://www.deezer.com/track/6494531,https://music.youtube.com/watch?v=9FhjMJc86iY,,6g14FUj5zU9FDRwBi963vS
billboard_66.jams,Hocus Pocus,Focus,Moving Waves,1,206.733061224,2015,,NLC287100132,60704074.0,https://www.deezer.com/track/60704074,https://music.youtube.com/watch?v=i00s_m5SOCI,,2uzyiRdvfNI5WxUiItv1y9
billboard_146.jams,Little Bit O' Soul,The Music Explosion,Little Bit O' Soul - The Best Of,1,142.57632653,2017,,USBT21610899,439117482.0,https://www.deezer.com/track/439117482,https://music.youtube.com/watch?v=JIlVQ4geq_Y,,44cjo06qPD7UfZLZi29UXk
billboard_35.jams,Hold On,Wilson Phillips,Wilson Phillips,1,221.361632653,1990,,USSB29000002,3090950.0,https://www.deezer.com/track/3090950,https://music.youtube.com/watch?v=1SNGwgGoBVg,,4VZDv8sASBS8UruUBGTFdk
billboard_643.jams,I Like The Way (The Kissing Game),Hi-Five,The Number One’s: Smooth Love,3,237.844897959,1994,fe0e05c1-4aca-4e37-aabf-b038d9bcb982,USJI19400017,1619942902.0,https://www.deezer.com/track/1619942902,https://music.youtube.com/watch?v=5eASeDQ8ERg,,
billboard_761.jams,Never My Love,The 5th Dimension,"Up, Up And Away",19,237.844897959,2004,,USAR17100149,1131243.0,https://www.deezer.com/track/1131243,https://music.youtube.com/watch?v=splnYaenps8,,160jWqoVS1OJKpc4N1mcAu
billboard_518.jams,Southern Cross,"Crosby, Stills & Nash",Greatest Hits,3,280.569478458,2006,,USAT20506614,3616397.0,https://www.deezer.com/track/3616397,https://music.youtube.com/watch?v=IHL-6cUtZj0,,5AoZknxgY6F25gAcVahO41
billboard_595.jams,A Dream Goes On Forever,Todd Rundgren,Todd,7,179.127074829,1997,,USRH10553214,672398.0,https://www.deezer.com/track/672398,https://music.youtube.com/watch?v=xt90oOl0IE8,,0tiBROmRVHxKAtgI8Hg9Sa
billboard_64.jams,Best Of My Love,Eagles,Legacy,10,274.808163265,1974,,USEE11300333,68094082.0,https://www.deezer.com/track/68094082,https://music.youtube.com/watch?v=PnvcGv0TWek,,5MLLuLqPdUlx8bfKtdkLwO
billboard_104.jams,Mony Mony,Tommy James,Mony Mony,16,174.817800453,1990,,GBAYE6800081,3182573.0,https://www.deezer.com/track/3182573,https://music.youtube.com/watch?v=qdrx9F6WEzM,,
billboard_559.jams,Heartbreaker,Pat Benatar,Greatest Hits,8,207.27526077,1998,,USCH38400033,3105196.0,https://www.deezer.com/track/3105196,https://music.youtube.com/watch?v=fd_7jIC9180,,22ML0MuFKfw16WejbxsLOy
billboard_362.jams,Alive Again,Chicago,The Very Best Of Chicago (Only The Beginning),4,245.773129251,2002,,USRH10285552,3616310.0,https://www.deezer.com/track/3616310,https://music.youtube.com/watch?v=J9SQ3vWPfJU,,69kBU36OR6j8apeZhQIPcu
billboard_480.jams,Crystal Blue Persuasion,Tommy James,The Essentials,5,244.950204081,2009,f4591fe1-b051-4965-be17-5e31ccbf038c,GBAYE6900086,4832683.0,https://www.deezer.com/track/4832683,https://music.youtube.com/watch?v=dqp8FIc_Bfg,,
billboard_148.jams,"Knowing Me, Knowing You",ABBA,Arrival,2,243.670204081,2008,,SEAYD7601050,884026.0,https://www.deezer.com/track/884026,https://music.youtube.com/watch?v=_oAnFBiQng4,,46ou4l4zvrZMada0TgoVH9
billboard_484.jams,"Rock and Roll, Hoochie Koo",Rick Derringer,All American Boy (Expanded Edition),17,505.6,2022,,USSM11401435,1806332477.0,https://www.deezer.com/track/1806332477,https://music.youtube.com/watch?v=KdSQA3SgWqk,,
billboard_881.jams,Too Weak To Fight,Clarence Carter,The Dynamic Clarence Carter,10,138.396734693,2005,,USAT20501749,747183.0,https://www.deezer.com/track/747183,https://music.youtube.com/watch?v=0nlDM8r_sok,,2cGOGVV115VFgJrF3QTO20
billboard_818.jams,Lovers Who Wander,Dion,Lovers Who Wander,17,152.015034013,2005,,USLA19300001,3121424.0,https://www.deezer.com/track/3121424,https://music.youtube.com/watch?v=39-DT_djd_4,,3ApktgPHkNDBWaZCWvOKjK
billboard_745.jams,Jump (for My Love),The Pointer Sisters,Break Out (1984 Version - Expanded Edition),4,241.88217687,2003,,USRC18303288,599025.0,https://www.deezer.com/track/599025,https://music.youtube.com/watch?v=KXHLV7sH-WU,,4k0bXm9Q4RaTuYi09i4lKK
billboard_393.jams,Somebody s Watching Me,Rockwell,Big Club Hits,4,241.65877551,2017,e340d171-f4ab-45df-9da8-a28b9d0cbb00,USMO10000307,403699672.0,https://www.deezer.com/track/403699672,https://music.youtube.com/watch?v=KFS9c852M_k,,
billboard_292.jams,That Girl,Stevie Wonder,At The Close Of A Century,1,313.991836734,2018,,USMO18100576,538693812.0,https://www.deezer.com/track/538693812,https://music.youtube.com/watch?v=4a0cmyOL9s8,,6FzuAWhUUkMPiv7LTLGFgE
billboard_579.jams,I Want To Take You Higher,Ike & Tina Turner,I Wanna Take You Higher,10,173.008979591,1991,,USCA27300076,3123533.0,https://www.deezer.com/track/3123533,https://music.youtube.com/watch?v=dt8d74mnvO0,,
billboard_721.jams,Secret Love,Freddy Fender,Before The Next Teardrop Falls,7,214.857142857,1991,,USRE19901602,6634652.0,https://www.deezer.com/track/6634652,https://music.youtube.com/watch?v=qiDK91cWtmI,,5NZMnccEtbVTY3i8ozfVPS
billboard_260.jams,Running On Empty,Jackson Browne,The Very Best Of Jackson Browne,1,299.311020408,2013,,USEE10900486,63432682.0,https://www.deezer.com/track/63432682,https://music.youtube.com/watch?v=lFQKvtbD6Kw,,6aqm56xP40foYBBtAWWrnY
billboard_625.jams,Good Morning Starshine,Oliver,The Dish (Music From The Motion Picture),5,219.271836734,2014,,US3M50122605,124184288.0,https://www.deezer.com/track/124184288,https://music.youtube.com/watch?v=F9nVxl24cmQ,,0XoTz3HTFkhyji6BHGkjNF
billboard_591.jams,Shape Of Things To Come,Max Frost & The Troopers,Strange Kind of Love,4,114.15510204,2007,a84de8b4-439f-4498-906d-ba33d3075b96,USCRB0506665,75766925.0,https://www.deezer.com/track/75766925,https://music.youtube.com/watch?v=dSInh0W7FHs,,
billboard_679.jams,Ghostbusters Theme,Ray Parker Jr,Get Around the 80s,13,246.883265306,,f1c3589e-a4c9-4f1a-97d5-6cd38f9197f6,"['QZ4KE1600002', 'USAR18400008', 'USAR18400117', 'USAV70400003']",,,https://music.youtube.com/watch?v=TaV1r341wYk,,
billboard_598.jams,Hurts To Be In Love,Gino Vanelli,Black Cars,A5,222.693877551,,b71e45ae-6431-44cc-8220-f78f3816e847,['US08I9000130'],,,https://music.youtube.com/watch?v=1GA_f10bcYA,,
billboard_766.jams,Jessie's Girl,Rick Springfield,Working Class Dog,1,196.503287981,1999,,USRC18108188,964603.0,https://www.deezer.com/track/964603,https://music.youtube.com/watch?v=dz7_JBcR_lU,,5RsUlxLto4NZbhJpqJbHfN
billboard_334.jams,Cry Like A Baby,The Box Tops,Cry Like A Baby,1,155.308253968,1968,,USAR16800101,1093239.0,https://www.deezer.com/track/1093239,https://music.youtube.com/watch?v=dmhtxLSUhYU,,6e5dOtgCiKkITJxtWSuLBE
billboard_82.jams,White Wedding,Billy Idol,Billy Idol,4,253.382040816,2001,,USCH30100008,3102238.0,https://www.deezer.com/track/3102238,https://music.youtube.com/watch?v=o5oTrvdNoP4,,1gzIbdFnGJ226LTl0Cn2SX
billboard_849.jams,Hello Hello,The Sopwith Camel,Hits of the Sixties,5,145.137959183,,ae91bd66-c9a4-4621-a4da-b36c5c609516,"['USBR16600015', 'USBR10200084']",,,https://music.youtube.com/watch?v=3fc9KZ4apGg,,
billboard_757.jams,Wendy,The Beach Boys,The Warmth Of The Sun,14,139.023673469,1995,,USCA21202057,60784488.0,https://www.deezer.com/track/60784488,https://music.youtube.com/watch?v=ufx2WR6s4qc,,0sOJ0OqYFdARjr4lGyYaq5
billboard_508.jams,Redneck Friend,Jackson Browne,The Very Best Of Jackson Browne,17,241.449795918,1976,,USAPR0800017,824865.0,https://www.deezer.com/track/824865,https://music.youtube.com/watch?v=EuMN6Ztk35w,,0Idxq1IPvjjctgd7lRxSBh
billboard_870.jams,Baby What You Want Me To Do,Jimmy Reed,"The Legend, The Man",1,170.499478458,2005,,USA560522109,1467890.0,https://www.deezer.com/track/1467890,https://music.youtube.com/watch?v=Rxgx2qFfJto,,05oMNN5Rbv6rVqyFFG9uTl
billboard_585.jams,Through The Years,Kenny Rogers,The Best Of Kenny Rogers: Through The Years,5,285.67510204,1999,,USCN18100019,3521577.0,https://www.deezer.com/track/3521577,https://music.youtube.com/watch?v=EI7wViL2t4s,,4pP5xVUYEZljcmfyYFQXsx
billboard_346.jams,I'd Love To Change The World,Ten Years After,A Space in Time (Deluxe Version),8,224.914285714,,,GBAYE9800795,86344675.0,https://www.deezer.com/track/86344675,https://music.youtube.com/watch?v=TLu53UFQRdY,,4D3Twi99sdqxesC68XAPf5
billboard_44.jams,Promises,Eric Clapton,Complete Clapton,17,181.185306122,1994,958f1fae-6c3e-4bba-9138-8fd7cfde97cf,NLF057890045,1175628.0,https://www.deezer.com/track/1175628,https://music.youtube.com/watch?v=U8P0EVFKV74,,
billboard_162.jams,Sexy Eyes,Dr. Hook,Sometimes You Win,11,212.937777777,1992,,USCA28700089,3122722.0,https://www.deezer.com/track/3122722,https://music.youtube.com/watch?v=sT54Y97oA6U,,6uxGAruWvj6O2hVBBTNITa
billboard_792.jams,Sidewalk Surfin',Jan & Dean,Surf City: The Best Of Jan & Dean,6,162.379591836,2015,,ES6601405043,92965848.0,https://www.deezer.com/track/92965848,https://music.youtube.com/watch?v=4LJ0OBJb8QE,,3fEIQIVqk3r5ISmiU1Lcbb
billboard_650.jams,On And On And On,Abba,The Complete Studio Recordings,10,222.354285714,2014,7585d42a-41f7-4093-9344-e84c048d2abb,SEAYD8001030,76376899.0,https://www.deezer.com/track/76376899,https://music.youtube.com/watch?v=dlUQM5PD51o,,
billboard_494.jams,Runaround Sue,Dion,Runaround Sue,14,163.369795918,2010,,USLA19300013,3146418.0,https://www.deezer.com/track/3146418,https://music.youtube.com/watch?v=nFch8vH81ks,,1DndHckdH9m5rp6gYP086b
billboard_110.jams,A Love Song,Anne Murray,Icon,5,164.310204081,2007,1c88159e-4f2c-474c-b602-245dad5597c7,CAE157300011,3131381.0,https://www.deezer.com/track/3131381,https://music.youtube.com/watch?v=QTMgAmvFN_g,,
billboard_820.jams,Situation,Yaz,Upstairs at Eric's,3,346.827755102,2023,,GBAJH0100182,2451813295.0,https://www.deezer.com/track/2451813295,https://music.youtube.com/watch?v=oIpm2yKb7I4,,1QlogZxaAT35c3HqjJt1JH
billboard_331.jams,I've Got A Tiger By The Tail,Buck Owens,"All-Time Greatest Hits, Vol. 1",10,135.401564625,2010,,DEC531049060,6918240.0,https://www.deezer.com/track/6918240,https://music.youtube.com/watch?v=RqrfZfrmCk0,,2WszqJ38iBNu18VfZBH2IO
billboard_667.jams,Cold Sweat - Part 1,James Brown,20 All‐Time Greatest Hits!,1,171.937959183,2012,4d7a5645-b3ea-4610-a758-c21b81642221,USUM71202195,31040311.0,https://www.deezer.com/track/31040311,https://music.youtube.com/watch?v=B615TiDdjUc,,
billboard_79.jams,Annie's Song,John Denver,The Harbor Lights Concert,4,181.514399092,2013,1e6937c1-37db-436e-81d4-4141e03db245,USRC17403082,65186438.0,https://www.deezer.com/track/65186438,https://music.youtube.com/watch?v=ztFLBxw8HWQ,,
billboard_401.jams,The Long Run,Eagles,Legacy,1,221.648979591,1979,,USEE11300334,68098343.0,https://www.deezer.com/track/68098343,https://music.youtube.com/watch?v=QyUW98ROjbk,,2YOwVfcUTRjNpcLny4UC4r
billboard_270.jams,Jimmy's Girl,Johnny Tillotson,Poetry in Motion 1958-1962,7,164.989387755,2014,,US3M50121007,123812628.0,https://www.deezer.com/track/123812628,https://music.youtube.com/watch?v=t6VxzEzc21A,,6iWm0x69JOuVAtrObxuiVa
billboard_257.jams,Pinball Wizard,The Who,Tommy (Deluxe Edition),9,180.610612244,2010,,GBAKW6900102,5250666.0,https://www.deezer.com/track/5250666,https://music.youtube.com/watch?v=3xZzGtDW2p4,,6LbbHFEajG9e4m0G3L47c4
billboard_428.jams,Getaway,Earth Wind and Fire,Original Album Classics,12,225.985306122,2018,bb6835c7-b44e-49a9-b710-f8430a375d34,USSM19916868,487484252.0,https://www.deezer.com/track/487484252,https://music.youtube.com/watch?v=cRIDipYdqiE,,
billboard_329.jams,Surrender,Cheap Trick,"Sex, America, Cheap Trick",9,256.0,2011,,USSM19802566,611308.0,https://www.deezer.com/track/611308,https://music.youtube.com/watch?v=leR5wxjA7_I,,2ccUQnjjNWT0rsNnsBpsCA
billboard_612.jams,The Thrill Is Gone,B.B. King,Lucille,2,243.510204081,2018,,USMC19756800,538674262.0,https://www.deezer.com/track/538674262,https://music.youtube.com/watch?v=L8hOvsg_AiY,,3cg0dJfrQB66Qf2YthPb6G
billboard_553.jams,Those Lazy-Hazy-Crazy Days Of Summer,Nat King Cole,Those Lazy Hazy Crazy Days Of Summer,1,145.03723356,2008,,USCA29000090,3326285.0,https://www.deezer.com/track/3326285,https://music.youtube.com/watch?v=MRmEZMAfD3Y,,
billboard_887.jams,Get Ready,Rare Earth,Get Ready,8,169.698548752,2008,,USMO10000237,2157714.0,https://www.deezer.com/track/2157714,https://music.youtube.com/watch?v=D0BCUumCEFY,,0JHj9YBdBGSASzjTQoMleo
billboard_371.jams,Baby Don t Forget My Number,Milli Vanilli,All Or Nothing,1,388.466938775,2023,,DED162300003,2443304125.0,https://www.deezer.com/track/2443304125,https://music.youtube.com/watch?v=aINm4hITBy4,,
billboard_60.jams,"Out Of Sight, Out Of Mind",Little Anthony & The Imperials,25 Greatest Hits,19,159.798888888,2021,5ccbe1e5-5f11-41bb-91e3-34e30683b494,FRX452140366,1472337942.0,https://www.deezer.com/track/1472337942,https://music.youtube.com/watch?v=MLe4NeesAoE,,
billboard_243.jams,She Bop,Cyndi Lauper,Twelve Deadly Cyns...And Then Some,4,228.838458049,2003,,USSM18300651,608760.0,https://www.deezer.com/track/608760,https://music.youtube.com/watch?v=0JLX_yEJFfM,,2FAL6hxj5Qxuj0kWOkEOsF
billboard_704.jams,As Usual,Brenda Lee,By Request,7,157.67510204,2018,,USMC16314154,508375812.0,https://www.deezer.com/track/508375812,https://music.youtube.com/watch?v=betdwCEL1Vc,,3XqTmJFE8Tnm0hn5dNeUEG
billboard_563.jams,Oh My Angel,Bertha Tillman,Goodies Old Is New: Come Dance With Me,5,141.688163265,2004,,USTR80300573,4008952.0,https://www.deezer.com/track/4008952,https://music.youtube.com/watch?v=dgzv-sN_TVI,,6WGFdJ3lRB7e0VDNEzpiAh
billboard_336.jams,Catch My Fall,Billy Idol,1980s Soft Rock For Kids,7,221.985487528,2008,,USCH39900079,3140138.0,https://www.deezer.com/track/3140138,https://music.youtube.com/watch?v=qw-frNsQsdQ,,6vrQiNJDkGyKzxlNCQGwNo
billboard_611.jams,Over The Hills and Far Away,Led Zeppelin,Mothership,3,307.644081632,2014,,USAT21300892,111628800.0,https://www.deezer.com/track/111628800,https://music.youtube.com/watch?v=x5jJIZ8vYqQ,,
billboard_221.jams,Are You Sure Hank Done It This Way,Waylon Jennings,Greatest Hits,19,176.431020408,2010,,USRN19600058,6075594.0,https://www.deezer.com/track/6075594,https://music.youtube.com/watch?v=6PLPmmfeNd4,,4eH47ofIZbrbKwmLJSu5hb
billboard_620.jams,Harden My Heart,Quarterflash,Quarterflash,1,217.808979591,2007,,USGF18100301,25036181.0,https://www.deezer.com/track/25036181,https://music.youtube.com/watch?v=R4q4NDGRyb0,,3CSLUIrI2KPMulHR5bh17O
billboard_189.jams,I Never Loved A Man,Aretha Franklin,"Rock and Roll Hall of Fame, Volume 9: 2006–2007",1,164.127346938,2003,9dd41ba3-0279-4493-bccb-2acf1c561dd9,USRH11801638,559297042.0,https://www.deezer.com/track/559297042,https://music.youtube.com/watch?v=b07OG6DxOv0,,
billboard_492.jams,Ko-Ko Joe,Jerry Reed,Gold,13,155.324081632,2015,44ceb53e-a9d6-4388-b5c4-614168cafff3,USRN11501063,108634460.0,https://www.deezer.com/track/108634460,https://music.youtube.com/watch?v=qP77hF_aL4A,,
billboard_234.jams,Chained And Bound,Otis Redding,Good To Me: Recorded Live At The Whisky A Go Go Vol. 2,6,161.01877551,2007,,USAT20003831,691884.0,https://www.deezer.com/track/691884,https://music.youtube.com/watch?v=hlrcjebEGOU,,2znDFdRm8TV6lbzmxnTPJc
billboard_130.jams,I Saw Her Standing There,The Beatles,Please Please Me,1,175.830204081,2014,,GBAYE0601410,116348314.0,https://www.deezer.com/track/116348314,https://music.youtube.com/watch?v=oxwAB3SECtc,,3KiexfmhxHvG5IgAElmTkd
billboard_46.jams,Last Date,Floyd Cramer,The Slip Note Piano Style,4,149.524897959,2014,,USRN19400111,956489.0,https://www.deezer.com/track/956489,https://music.youtube.com/watch?v=OPss6C_-QUA,,7rbvjRc6ZTVA3GUXDx3Xtr
billboard_458.jams,Stop the Wedding,Etta James,The Sweetest Peaches (Part One (1940-1966)),15,173.714285714,,,AUXN22312114,2248987457.0,https://www.deezer.com/track/2248987457,https://music.youtube.com/watch?v=yrZvXvqJfAM,,
billboard_889.jams,"You're The First, The Last, My Everything",Barry White,Can't Get Enough,1,203.964081632,2018,,USUM70502309,473576092.0,https://www.deezer.com/track/473576092,https://music.youtube.com/watch?v=E7zmRvhFEYo,,6kOjNVGh1Gapc7224d20Ym
billboard_293.jams,"Ob-La-Di, Ob-La-Da",The Beatles',The Beatles,4,189.011269841,2015,5118f7b4-eafc-491a-9158-ee646dff2236,GBAYE0601647,116348198.0,https://www.deezer.com/track/116348198,https://music.youtube.com/watch?v=_J9NpHKrKMw,,
billboard_365.jams,Lonely Eyes,Robert John,Classic Masters,3,190.275918367,2010,,USEM30200083,5522017.0,https://www.deezer.com/track/5522017,https://music.youtube.com/watch?v=n9xj4m0rveA,,4DBdePBC6vzrNMrTWv2ck3
billboard_607.jams,Last Kiss,J. Frank Wilson & The Cavaliers,Fannie Mae,11,147.69632653,2006,,USFB20660480,1201278.0,https://www.deezer.com/track/1201278,https://music.youtube.com/watch?v=GH-xfJkbbTg,,
billboard_194.jams,He's A Rebel,The Crystals,Da Doo Ron Ron: The Very Best of The Crystals,7,156.780249433,2012,,USQX91100111,12809340.0,https://www.deezer.com/track/12809340,https://music.youtube.com/watch?v=1D4o5yJ6arg,,0mG8Hety4RELeo6p808fcy
billboard_657.jams,Money,Pink Floyd,Echoes (The Best Of Pink Floyd),9,405.942857142,2011,,GBN9Y1100081,117581964.0,https://www.deezer.com/track/117581964,https://music.youtube.com/watch?v=rwPM01cbQBc,,0vFOzaXqZHahrZp6enQwQb
billboard_796.jams,Schoool's out,Alice Cooper,School's Out,1,261.276734693,,d4980ef8-55dc-40aa-ab6c-a340c3803e0c,"['DKQ4A1941201', 'DKQ4A1936606']",,,https://music.youtube.com/watch?v=JRGTqhrxiYg,,
billboard_570.jams,September,"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol. 1",17,147.670204081,2007,,USSM17800845,541405.0,https://www.deezer.com/track/541405,https://music.youtube.com/watch?v=3cKtSlsYVEU,,7Cuk8jsPPoNYQWXK9XRFvG
billboard_75.jams,Private Dancer,Tina Turner,1939 - 2023 - Simply Tina - The Best (Live),5,433.606530612,2015,,GBAYE1401509,102271954.0,https://www.deezer.com/track/102271954,https://music.youtube.com/watch?v=SSgHe-Z2ZOE,,5JjdJK0uGRUk4skRTuQdUZ
billboard_486.jams,For The Good Times,Ray Price,The Essential Ray Price,9,230.426122448,1997,,USSM16500096,1014536.0,https://www.deezer.com/track/1014536,https://music.youtube.com/watch?v=jtISLBZ_8Lg,,5J4e1T4aqU6aS8g5IjceIr
billboard_862.jams,There She Goes,The Las,Caddyshack,6,162.56,,20fb2943-7406-4bc7-a95e-941d57aeceaa,['USSM18000709'],,,https://music.youtube.com/watch?v=-CCfIJgVM6M,,
billboard_416.jams,Ask Me,Elvis Presley,Legendary,6,127.869387755,1958,d4bf8637-c6e8-4571-b9d8-9fa1b87ebcd1,USRC15803621,69070778.0,https://www.deezer.com/track/69070778,https://music.youtube.com/watch?v=8stcR4DFUZo,,
billboard_776.jams,White Wedding,Billy Idol,Billy Idol,4,253.382040816,2001,,USCH30100008,3102238.0,https://www.deezer.com/track/3102238,https://music.youtube.com/watch?v=o5oTrvdNoP4,,1gzIbdFnGJ226LTl0Cn2SX
billboard_583.jams,"Wonderful World, Beautiful People",Jimmy Cliff,See-Dem-A-Come,4,190.850612244,2008,,GBAPA6900005,881465.0,https://www.deezer.com/track/881465,https://music.youtube.com/watch?v=Y95alpMhZR8,,7vCEPLGrLHqBHyRPPsweYY
billboard_353.jams,Baby Don't Change Your Mind,Gladys Knight & The Pips,TOP 40 Hitdossier 70s,79,195.31755102,2009,657e6602-1b08-46ba-abdb-57761d5c748d,USBR10400010,4253931.0,https://www.deezer.com/track/4253931,https://music.youtube.com/watch?v=JVGp4TBpQ-o,,
billboard_425.jams,Who Will You Run To,Heart,Bad Animals,1,245.420408163,1987,,USCA28600003,3127629.0,https://www.deezer.com/track/3127629,https://music.youtube.com/watch?v=WRQq_Nx7XaE,,2G7ttyDosjWmunOYsNRm0C
billboard_132.jams,Love Me Do,Beatles,The Beatles Bootleg Recordings 1963,8,142.811428571,2014,d884f10e-8056-4b68-a9fd-d6355c80d137,GBAYE0601417,116348328.0,https://www.deezer.com/track/116348328,https://music.youtube.com/watch?v=0pGOFX1D_jg,,
billboard_135.jams,Where Or When,Dion,The Best Of Dion & The Belmonts,17,159.525759637,2013,,DELJ81345073,2468465985.0,https://www.deezer.com/track/2468465985,https://music.youtube.com/watch?v=oUwBfwtvssw,,
billboard_340.jams,All Through The Night,Cyndi Lauper,She's So Unusual,10,269.844897959,2003,,USSM18300652,608817.0,https://www.deezer.com/track/608817,https://music.youtube.com/watch?v=uH9oRCraBnM,,2CIDqYfIYfl9vx02wIyCG9
billboard_202.jams,Never Knew Love Like This Before,Stephanie Mills,The Best Of Stephanie Mills,7,324.497324263,2006,,USPR38002470,2288314.0,https://www.deezer.com/track/2288314,https://music.youtube.com/watch?v=qvqTE9NiopE,,4EUlszQIxlPwiHJ6e6j6Gy
billboard_717.jams,Golden Years,David Bowie,Station To Station (2016 Remastered Version),11,209.423673469,1990,,USJT11600090,124125504.0,https://www.deezer.com/track/124125504,https://music.youtube.com/watch?v=ApHM1ct4tdM,,4JRem7xHp2l0kmUvt9zCKu
billboard_111.jams,Let's work Together,Canned Heat,Essential 70s: 54 Huge Hits From Across the Decade,13,169.900408163,2005,7a81a228-5e02-4f0a-9c96-3272d9ebff90,USCA20500195,3151784.0,https://www.deezer.com/track/3151784,https://music.youtube.com/watch?v=wOgYxD59lJ0,,
billboard_847.jams,Shapes Of Things,The Yardbirds,The Yardbirds Story - Pt. 3 - 1965/66 - Big Hits & America Calling,3,145.240816326,2011,,GBAWA0515438,13021750.0,https://www.deezer.com/track/13021750,https://music.youtube.com/watch?v=MEWAsr_xvKY,,4wUEyxnu0u0r5Ht2zLI79b
billboard_286.jams,The Right Time,Ray Charles,Ultimate Hits Collection,6,204.773877551,2023,1048d465-aa58-4b08-9c88-3d5ae2f31510,FR8X02300604,2473100541.0,https://www.deezer.com/track/2473100541,https://music.youtube.com/watch?v=ftZGqjb49pk,,
billboard_875.jams,The Spirit of Radio,Rush,Rush in Rio,6,297.508571428,2003,f569a6ae-4a8f-4b7a-a08e-d9992138e025,USMR18070028,1176608.0,https://www.deezer.com/track/1176608,https://music.youtube.com/watch?v=wPBinohXHLc,,
billboard_566.jams,It's Raining Men,The Weather Girls,Success,8,209.214693877,2008,,USSM18200686,13139458.0,https://www.deezer.com/track/13139458,https://music.youtube.com/watch?v=4x6leDGV7gs,,4caiYv89C9GZdDD1RzshWd
billboard_617.jams,Love Train,The O'Jays,Back Stabbers,10,179.670204081,1972,,USSM17200048,13183903.0,https://www.deezer.com/track/13183903,https://music.youtube.com/watch?v=CycuOJZbRvQ,,28285KFbyCq8sJofn58qlD
billboard_654.jams,Motown Philly,Boyz II Men,Legacy: The Greatest Hits Collection,14,234.24,,f3668fd1-b2bb-49be-bab7-eabafd6c6330,['USUR10000908'],,,https://music.youtube.com/watch?v=51swQf8ONW0,,
billboard_8.jams,Would It Make Any Difference To You,Etta James,The Essential Etta James,1,158.798367346,2000,,USMC16246336,548851412.0,https://www.deezer.com/track/548851412,https://music.youtube.com/watch?v=TDWYjHpmCx8,,6aOY5n8nmsFZPSNQYDnDqc
billboard_725.jams,Ode To Billie Joe,Bobbie Gentry,Ode To Billie Joe,4,256.0,2003,,USCN18900028,3102672.0,https://www.deezer.com/track/3102672,https://music.youtube.com/watch?v=cJZ_ViDADOE,,4FdDorlbJTVHcH3djLbIfn
