jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz,spotify_id
nottingham_125.jams,McQuillen's Squeezebox,Pete Townshend,Scoop,1,193.0,,139443df-3093-4859-82ff-808bf8b19ef3,USCGH0718056,69741275.0,https://www.deezer.com/track/69741275,https://music.youtube.com/watch?v=QN5gDW4o-kA,,
nottingham_852.jams,West Fork Gals,Eli West,Tapered Point of Stone,10,153.0,2015,dd3ce33c-d012-4fb5-b806-337c4336401a,QM97N1500010,116797254.0,https://www.deezer.com/track/116797254,https://music.youtube.com/watch?v=Db8egAOfKag,,
nottingham_1032.jams,Crooked Stove Pipe,Shane Cook,Shane Cook,8,118.0,2021,,UKMUY1725366,2480485071.0,https://www.deezer.com/track/2480485071,https://music.youtube.com/watch?v=F2E0fKzJ58Q,,
nottingham_239.jams,Bill Charlton's Fancy,Kathryn Tickell,The Best of Kathryn Tickell,16,196.0,1985,f3d725cc-5122-4164-a662-143aa3ce26c3,GBAJX8534516,125155702.0,https://www.deezer.com/track/125155702,https://music.youtube.com/watch?v=qHHASUODmvQ,,
nottingham_144.jams,Rollstone Mountain,Dorothy,28 Days in the Valley,4,252.373,,6f6eefb9-8666-475a-8d1d-1418eef54691,['QMJMT1701531'],,,https://music.youtube.com/watch?v=ORnvO1VyYMk,,
nottingham_175.jams,Spanish Dance,Diana Netchaeva,molto espressivo...,5,91.0,2023,154dbb5b-6d29-4593-b153-f2dd40061c98,DGA0M2312428,2466822505.0,https://www.deezer.com/track/2466822505,https://music.youtube.com/watch?v=Oith_w4KmSs,,
nottingham_897.jams,East Dene,Leela Gilday,Sedzé,14,273.0,1987,c585cde4-660d-4fd5-9d82-c6c14dd1b418,GBAHX0700185,1241512242.0,https://www.deezer.com/track/1241512242,https://music.youtube.com/watch?v=Tmwws2Z3K1k,,
nottingham_445.jams,Oyster Girl,Robert White,Folk Songs - Story Songs - Part 2,16,86.0,2013,,GBBLD6809416,1699082077.0,https://www.deezer.com/track/1699082077,https://music.youtube.com/watch?v=T6MTWFK1-8Y,,
nottingham_413.jams,The Matelot,The New St. George,20 Suosikkia / Cadillac,8,207.0,2014,,DEB201382821,100414078.0,https://www.deezer.com/track/100414078,https://music.youtube.com/watch?v=Vyd4VBV_kxE,,
nottingham_736.jams,I Belong to Glasgow,Andy Stewart,Forever in Song,5,214.0,2019,,DEF068407840,661540362.0,https://www.deezer.com/track/661540362,https://music.youtube.com/watch?v=mq0aaL1W3Y4,,
nottingham_671.jams,John and Tony,"London Symphony Orchestra, Alexandre Desplat",The Queen,1,193.0,2020,2fd67157-bbef-4fbc-a092-671d9f25e558,QZHN92067112,1009608742.0,https://www.deezer.com/track/1009608742,https://music.youtube.com/watch?v=aqlGlaNlcWE,,
nottingham_117.jams,Polly Put the Kettle on,"Kitty, Daisy & Lewis","Kitty, Daisy & Lewis",1,39.0,2023,,QZMEQ2161194,1493216172.0,https://www.deezer.com/track/1493216172,https://music.youtube.com/watch?v=rHqIKQwrxbw,,
nottingham_400.jams,Longthwaite,Rain Sounds For Sleep,…And Frosty Relaxing Rain,,151.0,,,,,,https://music.youtube.com/watch?v=UVpUwvgZ5Io,,
nottingham_717.jams,Lorna's Reel,7 Year Bitch,Lorna / No Fuckin' War / You Smell Lonely,9,223.0,2016,aef902be-5834-4e41-ad77-2693f447d553,NOVYC1501090,1033362992.0,https://www.deezer.com/track/1033362992,https://music.youtube.com/watch?v=oA-aoZHmZKQ,,
nottingham_892.jams,The Dublin Dance,The High Kings,The Best of Celtic Collection Volume 1,1,356.0,2014,,CAC221400051,87518401.0,https://www.deezer.com/track/87518401,https://music.youtube.com/watch?v=Btj18wNLooQ,,
nottingham_683.jams,Kiss Me Quick Me Mither's Coming,Sparks,"12"" Mixes",11,140.0,1998,d6841f02-7720-4f9e-b5f0-60d327ab1a03,USHM80347138,9343693.0,https://www.deezer.com/track/9343693,https://music.youtube.com/watch?v=Kwh8WZNoJLc,,
nottingham_747.jams,Maid of GlenConnel,Beneather,Beneather,21,77.0,2005,2d23679f-06c6-4932-a4fb-1da09705732e,GBLWD0310321,1485237132.0,https://www.deezer.com/track/1485237132,https://music.youtube.com/watch?v=4ASzs0XMG_A,,
nottingham_490.jams,Scollys,Dr Scolly,Thula Mama,13,222.0,2003,,USCGH0590671,9630545.0,https://www.deezer.com/track/9630545,https://music.youtube.com/watch?v=GCVCnfJGtB4,,
nottingham_319.jams,Fram Apon Him,Rodrigo y Gabriela,9 Dead Alive,23,212.0,2020,2c69be3e-7cc3-456f-968f-712788d4812b,QMAAK2060685,1034664782.0,https://www.deezer.com/track/1034664782,https://music.youtube.com/watch?v=L-P_cA8Y2Y8,,
nottingham_995.jams,Bonny Lass of Fyfie,The King’s Singers,All at Once Well Met: English Madrigals,1,75.866,,b2853eb9-30fd-471e-8bab-7afeb41c22dc,['GBAYD7500209'],,,https://music.youtube.com/watch?v=AHcXbfDbvNg,,
nottingham_407.jams,Major Mackie,Jimmy Shand And His Band,The Best Of Scotland,6,141.0,2007,,GBXQU0801616,1225384792.0,https://www.deezer.com/track/1225384792,https://music.youtube.com/watch?v=yH4T_yj75Jk,,
nottingham_246.jams,Brian Borouhme,Dominique Dalcan,Cannibale,7,279.6,,d7613114-dca1-4797-9b7b-c2eddc33a86f,['FRY039300100'],,,https://music.youtube.com/watch?v=Dgp3gIL-FKc,,
nottingham_244.jams,Bonnets So Blue,The Stanley Brothers & The Clinch Mountain Boys,1953-58 & 1959,6,210.0,2022,eb6d6554-1220-471d-aacc-d72295146c76,UKKP21400006,1787384567.0,https://www.deezer.com/track/1787384567,https://music.youtube.com/watch?v=rbJ4DR6h9oo,,
nottingham_870.jams,The Yeti,Greg Pope,Pop Motion Animation,7,327.0,2020,4a8e0722-d9e2-4bad-9123-c17dd31747f9,QZHN92018975,1005777092.0,https://www.deezer.com/track/1005777092,https://music.youtube.com/watch?v=JHCPC5ty9ck,,
nottingham_16.jams,Abram Circle,José González,In Our Nature,5,170.0,2012,05212078-3692-40d3-afb3-9d1435f67d33,GBAEA0000105,61091487.0,https://www.deezer.com/track/61091487,https://music.youtube.com/watch?v=gPjDIzxaxtQ,,
nottingham_326.jams,Glendaruel Highlanders,St. Andrew’s Pipes & Drums of Tampa Bay,Kirkin’ O’ the Tartans,17,476.0,2015,243ebff6-0162-4c37-961d-c3514e29fcc4,QMHCW9511210,100592456.0,https://www.deezer.com/track/100592456,https://music.youtube.com/watch?v=zBUQSzsJDb0,,
nottingham_153.jams,Sailor's Hornpipe,Mike Oldfield,Music Wonderland: Mike Oldfield’s Wonderful Music,4,172.0,2009,4a7c2e4d-8799-425d-8455-8e56abb1c237,GBUM70904645,4106226.0,https://www.deezer.com/track/4106226,https://music.youtube.com/watch?v=wFn4KGYNfV4,,
nottingham_142.jams,Rodney's Glory,Kris Drever,Black Water,2,119.0,2020,18250c4f-cd49-4249-8101-f895f212b8ff,ES71G2054900,1133828402.0,https://www.deezer.com/track/1133828402,https://music.youtube.com/watch?v=5aOE3Gy4wkQ,,
nottingham_689.jams,Korobushka,bond,Born,17,207.0,2017,13c2c7c2-a1c9-4651-8738-83463bf7bbe2,DEZ521700219,372907711.0,https://www.deezer.com/track/372907711,https://music.youtube.com/watch?v=vvC2vjtmUX8,,
nottingham_163.jams,The Scholar,Phoebe Killdeer and the Short Straws,Innerquake,5,198.0,2023,a040e338-a1e9-4920-8383-a69463bcc846,QZWDE2356980,2462818385.0,https://www.deezer.com/track/2462818385,https://music.youtube.com/watch?v=cn25B7Hwx5s,,
nottingham_648.jams,Ian Duncan,Sarah Slean,Night Bugs,7,157.0,1987,472f6451-f0fb-4565-8fe9-965e7aaefe96,GBAHX0700147,1240805052.0,https://www.deezer.com/track/1240805052,https://music.youtube.com/watch?v=1NT4wVcjLQs,,
nottingham_524.jams,Sweets of May,TPR,A Melancholy Tribute to Final Fantasy IX,45,220.0,2015,689f9f70-9c46-48b7-918a-64cfbc5d089e,USHM81511125,112886104.0,https://www.deezer.com/track/112886104,https://music.youtube.com/watch?v=aqKDNTsylA8,,
nottingham_403.jams,"Love, Port and Sherry",Henri Salvador,20 Chansons d’or,17,157.933,,32105f95-82d0-42b1-bff6-13f8bb4d3cc4,['FRZ116202280'],,,https://music.youtube.com/watch?v=LVAsnD969qs,,
nottingham_456.jams,Platnix,,,,,,,,,,,,
nottingham_345.jams,Hot Punch,Deep East Music,A Big Step Forward,11,1360.0,2010,,FRZ177410620,6914796.0,https://www.deezer.com/track/6914796,https://music.youtube.com/watch?v=-x1cn5WLEQY,,
nottingham_262.jams,Charlie Hunter,Eddy Mitchell,Mitchellville,5,119.0,2023,8d458666-ce91-4cd0-ac8b-5e4306a5e5f7,GBMJG2328907,2482340991.0,https://www.deezer.com/track/2482340991,https://music.youtube.com/watch?v=MBGvMic-ZDE,,
nottingham_145.jams,Rose Tree,Secret Garden & Cathrine Iversen,Sacred Night - The Christmas Album,1,188.0,2001,8b099cf4-a0b5-4f9f-9f5f-aeaefa97c915,TCAEC1978097,1008607422.0,https://www.deezer.com/track/1008607422,https://music.youtube.com/watch?v=IJkLMS7eACk,,
nottingham_368.jams,Jopplety How,Roger Chapman,Anthology 1979 - 1998,6,341.0,,415a6b28-ab3f-40ef-8c4b-41ce1b406dc7,['GBHLW0711014'],,,,,
nottingham_841.jams,Walter Bulliver,WIZO,Bleib tapfer / Für’n Arsch,20,242.04,,9d12ef14-007d-493e-b155-78d5d833bf09,['DEG039111220'],,,https://music.youtube.com/watch?v=W9EHJS2IFNU,,
nottingham_182.jams,Storrers,"John Gregory Knowles, Timothy Murton Laight, Paul Pritchard, Graham Preskett, and James Rattigan",Folk Songs of the British Isles,11,145.0,1987,,GBAHX9600438,1240805792.0,https://www.deezer.com/track/1240805792,https://music.youtube.com/watch?v=vgqK4wxhxLo,,
nottingham_184.jams,Sugar in the Gourd,Holy Modal Rounders,1 & 2,6,156.0,2015,,QMAAK1585594,102678282.0,https://www.deezer.com/track/102678282,https://music.youtube.com/watch?v=Qm3geNVK4TA,,
nottingham_773.jams,Aunt Hessie's White Horse,Over the Rhine,Snow Angels,3,256.0,,71c7c7ae-0df9-474d-a94d-30094d0dc6a4,['USX620600003'],,,https://music.youtube.com/watch?v=V2tuAbqXJcE,,
nottingham_879.jams,Dinners 2,Robert Palmer,Drive,1,262.0,2020,a80a720a-7590-4bbc-9420-b2e517535e45,GBKPL2027565,1865717067.0,https://www.deezer.com/track/1865717067,https://music.youtube.com/watch?v=J2dJDcYDSfM,,
nottingham_1023.jams,Coloured Aristocracy,Taj Mahal,Giant Steps/De Old Folks At Home,12,128.0,2016,,NLRD51409647,123175178.0,https://www.deezer.com/track/123175178,https://music.youtube.com/watch?v=PMCVOaZ3d-4,,
nottingham_147.jams,Roxburgh Castle,Alison Vardy,Harping On,11,196.0,2020,46b59dec-fb6d-48be-99b4-5b30e8ad687d,GBBLY2001591,1038401512.0,https://www.deezer.com/track/1038401512,https://music.youtube.com/watch?v=qacYVKSmfEs,,
nottingham_910.jams,Far From Home,Neil Young,Prairie Wind,1,163.0,2020,9a575792-1448-4b3f-9c02-2580efd4aa9a,NLZ542000837,986379042.0,https://www.deezer.com/track/986379042,https://music.youtube.com/watch?v=8s9P7gHZgbo,,
nottingham_655.jams,Jack O'Lantern,Babe Ruth,Babe Ruth,9,274.0,2023,21d837a3-459e-4ce7-8582-8f8dbf18fcbb,CH6892300825,2480571541.0,https://www.deezer.com/track/2480571541,https://music.youtube.com/watch?v=qiuPXFrEhrA,,
nottingham_509.jams,Slashers,David Holmes,Let’s Get Killed,3,285.0,2017,87ea11aa-fd44-4a53-998e-4bf4ec25510d,USMBR1712628,405260502.0,https://www.deezer.com/track/405260502,https://music.youtube.com/watch?v=5sTmjLduFGg,,
nottingham_758.jams,Road to Dundee,The Corries,Scottish Love Songs,8,187.0,2023,,QZYGC2311801,2484662971.0,https://www.deezer.com/track/2484662971,https://music.youtube.com/watch?v=5JCT7SCkLuA,,
nottingham_350.jams,Humours of Donnybrook,The Boys Of The Isle,"Traditional Celtic Collection, Vol. 2",14,170.0,2001,,GBHYK0701066,1225514622.0,https://www.deezer.com/track/1225514622,https://music.youtube.com/watch?v=w9G3jAkngqw,,
nottingham_437.jams,Aux Bois De Norwich or Norwich Woods,Martin Winsor,The Transports: A Ballad Opera by Peter Bellamy,9,285.0,,39947443-d067-45c0-9ce4-b0128ff620d1,['GBRNB0711109'],,,https://music.youtube.com/watch?v=n242PsgHamw,,
nottingham_248.jams,The Mug of Brown Ale,Comhaltas,Foinn Seisiún 3,7,105.0,2015,,NLG620573902,108998368.0,https://www.deezer.com/track/108998368,https://music.youtube.com/watch?v=vraPUlX0K4A,,
nottingham_227.jams,Avon Jig,Queens of the Stone Age,Era Vulgaris,8,197.68,,2efa9bd0-a16e-47a1-9750-4012b542ed83,['USUM70759747'],,,https://music.youtube.com/watch?v=kDBUhEfWUbU,,
nottingham_119.jams,Pretty Little Widder,Fler,Widder,10,126.0,2017,60e6f3d6-2d77-4600-90b2-50f589861e5a,QMKFQ1500073,145638476.0,https://www.deezer.com/track/145638476,https://music.youtube.com/watch?v=XmCrBq_UKR0,,
nottingham_568.jams,Wassail 2,Mannheim Steamroller,Christmas Live,4,153.0,2017,8313870d-9d7b-47a8-8e49-b8b907e28c09,FR10S1771797,141981759.0,https://www.deezer.com/track/141981759,https://music.youtube.com/watch?v=4pNtKjlPPiY,,
nottingham_122.jams,Bottom of the Punch Bowl,"Pulcinella Orchestra, Ophélie Gaillard",A Night in London,7,167.0,2020,39fb50eb-d972-41f1-9adc-c6b19e864edb,GBDYZ8001030,1084253272.0,https://www.deezer.com/track/1084253272,https://music.youtube.com/watch?v=rajyft_w8MU,,
nottingham_959.jams,Barren Rocks of Aden,The Royal Scots Dragoon Guards,Highland Cathedral,8,583.0,2015,,QMHCW0712411,100241654.0,https://www.deezer.com/track/100241654,https://music.youtube.com/watch?v=WS34258cchc,,
nottingham_804.jams,The Lad with the Plaidie,Mark Mothersbaugh,Rushmore,1,176.0,2002,a3783024-412b-41cf-9b28-820080136c0f,GBHYK0700578,1225769242.0,https://www.deezer.com/track/1225769242,https://music.youtube.com/watch?v=o4MP0DogZfA,,
nottingham_932.jams,Gaspe Reel,John Arcand,Whoa-Ha-Gee,10,98.0,2011,,USCGH1148883,10039100.0,https://www.deezer.com/track/10039100,https://music.youtube.com/watch?v=q66B09jTLC4,,
nottingham_57.jams,Reel de Mattawa,Blue Rodeo,In Our Nature,14,240.0,2021,ae168e62-2f43-483b-9614-a22f93e91912,QZAMM2051961,2027581057.0,https://www.deezer.com/track/2027581057,https://music.youtube.com/watch?v=lYxK6EURNAQ,,
nottingham_518.jams,Starry Night for a Ramble,Muriel Anderson,Eclipse,18,317.0,2012,aa3c7baf-3bf5-4afa-811e-453e3e1a27c1,AUAB01200068,1290897922.0,https://www.deezer.com/track/1290897922,https://music.youtube.com/watch?v=mHs7lnZ55Wk,,
nottingham_550.jams,Wideford Hill,Joss Cope,Indefinite Particles,10,242.0,2011,17daadd4-b7b2-4a5b-88c6-81ffc22e98c0,GBABT9001210,14428165.0,https://www.deezer.com/track/14428165,https://music.youtube.com/watch?v=zeAD2_wSSak,,
nottingham_68.jams,Miss Campbell,Jimmy Roselli,Aggio Perduto O Suonno,2,565.0,2017,,TCADE1707599,384212571.0,https://www.deezer.com/track/384212571,https://music.youtube.com/watch?v=GgwKPLsYgHg,,
nottingham_476.jams,The Rocking Horse,中島美嘉,素晴らしいアイデア 小西康陽の仕事 1986–2018,3,216.0,2006,c1d19724-b265-4ed3-b952-9fbbf1c09286,USCA20501299,3238829.0,https://www.deezer.com/track/3238829,https://music.youtube.com/watch?v=MujEXWrO9KA,,
nottingham_668.jams,Johnny's Lover's gone,Dexter Romweber Duo,Ruins of Berlin,5,191.0,2012,14ab9652-4adc-43f8-971c-f6d83d6d50b2,DED811220050,51679471.0,https://www.deezer.com/track/51679471,https://music.youtube.com/watch?v=6IYmW1AA2jI,,
nottingham_428.jams,Nantwich Fair,Vivian,Don't Look Down,10,270.0,2010,db0aa5f3-222b-486e-a6e7-2a20cce4e0c6,GB4UN0900010,8478589.0,https://www.deezer.com/track/8478589,https://music.youtube.com/watch?v=aYoJUsheySk,,
nottingham_112.jams,Pilgarlic,Lil Hop,Entropy,3,122.0,2022,,AEA0D2288227,1980192047.0,https://www.deezer.com/track/1980192047,https://music.youtube.com/watch?v=7dX5Q3Kq0jk,,
nottingham_91.jams,Nine Pint Cloggie,Big Yaya,I Wish I Was Alive in the 80s,8,118.413,,77eba22a-7c82-4e27-9a62-0fbd1835b461,['QZDA52231629'],,,https://music.youtube.com/watch?v=sVtgw-HKcVw,,
nottingham_283.jams,Danse De Chez Nous,Laurence Jalbert,... et j'espère,1,266.0,2021,a2652d6a-c56e-49aa-9db4-f168816e25f9,FR0Z50074483,1542076642.0,https://www.deezer.com/track/1542076642,https://music.youtube.com/watch?v=2l-u55NwRFc,,
nottingham_202.jams,March of St Timothy,Charity Stow,Charity Stow,1,184.0,2020,0f74c650-a62a-40a4-bc0c-3c57ca9191ab,USHM92044989,1046253642.0,https://www.deezer.com/track/1046253642,https://music.youtube.com/watch?v=K3If7fFEe5k,,
nottingham_725.jams,Blaenwern,Richard M.S. Irwin,Hymns Without Words,16,169.0,2011,ebcb11b1-26f1-462c-b0c6-0c0316dbb8b7,GBAYC9102611,10030064.0,https://www.deezer.com/track/10030064,https://music.youtube.com/watch?v=tGOlomcsWXQ,,
nottingham_187.jams,Miss Susan Cooper,Middlesex County Volunteers Fifes & Drums,In America,8,290.0,1996,6b099b5d-4648-48e7-b4aa-78f16d328330,USMM70421408,11331729.0,https://www.deezer.com/track/11331729,https://music.youtube.com/watch?v=4zMKppHYczg,,
nottingham_359.jams,Irish Washerwoman,Pa's Fiddle Band,The Arkansas Traveler: Music From Little House On The Prairie,2,168.0,2010,,BEX011014096,6240986.0,https://www.deezer.com/track/6240986,https://music.youtube.com/watch?v=wQ1lApMT54o,,
nottingham_961.jams,Alabama Jubilee,17 Hippies,Wer ist das?,17,165.0,2023,25c471bc-3bf2-4e6f-9a17-c2e51c19925f,USSYS0105582,2477046981.0,https://www.deezer.com/track/2477046981,https://music.youtube.com/watch?v=QPArqGOdCQM,,
nottingham_833.jams,Thames Hornpipe,JBM,Stray Ashes,8,170.0,2006,910f9b60-d88a-4fe0-9070-8cc14a4af208,USPBR0420965,5564795.0,https://www.deezer.com/track/5564795,https://music.youtube.com/watch?v=Yqj7Aycfi7Q,,
nottingham_521.jams,Stratfield Saye,Issa Bagayogo,Timbuktu,16,153.0,2022,2c01bf94-6124-4218-8b8f-faec4752e6ba,GB2812045892,1996936467.0,https://www.deezer.com/track/1996936467,https://music.youtube.com/watch?v=m2sTmqhV_z0,,
nottingham_654.jams,Jack's Life,Christopher Lennertz,The Curse of Bridge Hollow: Soundtrack from the Netflix Film,6,148.0,2020,62235ecc-9e3b-4d54-b7e8-2bccba7bcbe2,QZNWR2058292,1135404592.0,https://www.deezer.com/track/1135404592,https://music.youtube.com/watch?v=7In_a92qP7g,,
nottingham_792.jams,Hamish,Michael Marra,On Stolen Stationery,3,140.0,2023,,DEWM30045594,2353859135.0,https://www.deezer.com/track/2353859135,https://music.youtube.com/watch?v=AqoGqoFCi2A,,
nottingham_115.jams,Pleasures of the Town,Zornik,The Place Where You Will Find Us,15,442.0,2011,5cad6382-2439-4c29-9ce5-9b19641bfc5f,HKD840903634,47517711.0,https://www.deezer.com/track/47517711,https://music.youtube.com/watch?v=nrttD8se-Yc,,
nottingham_1019.jams,Chorus Jig,East of Eden,NOW 100 Hits: Forgotten 70s,9,126.0,2010,3c69e786-fad4-4af7-95ab-bd294ae8ed81,USTCG1069177,105246662.0,https://www.deezer.com/track/105246662,https://music.youtube.com/watch?v=HjcPZssV4J4,,
nottingham_523.jams,Swallowtail,ナイトメア,NIGHTMARE,10,182.0,2014,a7c91fe9-8876-4931-bf43-fbf452e63d1a,USX9P1027382,83383184.0,https://www.deezer.com/track/83383184,https://music.youtube.com/watch?v=9N8H2a_tOo4,,
nottingham_651.jams,Indian Reel,Sturm und Drang,Come Hear. Finland 2008,7,118.0,1960,63554c2f-1117-4ce3-abfa-2cdbe65544a8,USSF16053107,4416916.0,https://www.deezer.com/track/4416916,https://music.youtube.com/watch?v=5F_lxaJkXUM,,
nottingham_859.jams,The Wild Irishman,Tom Kines,An Irishman in North Americay,6,258.0,2003,,USV110300179,629228.0,https://www.deezer.com/track/629228,https://music.youtube.com/watch?v=-4zeIjrhl5A,,
nottingham_254.jams,There Came A Young Man,Tracer,El Pistolero,9,173.0,2022,e7440ee7-9871-4830-94f2-445c030cd824,GX89G2231860,1916202947.0,https://www.deezer.com/track/1916202947,https://music.youtube.com/watch?v=ZLBCXAGl0Mo,,
nottingham_196.jams,Teetotaller's Reel,Grand Puba,Reel to Reel,8,216.0,2003,3a69a52f-78c2-426b-a072-3e35a4d61c58,GBXQU0800774,1233243062.0,https://www.deezer.com/track/1233243062,https://music.youtube.com/watch?v=CblcnSEtpGE,,
nottingham_222.jams,Armstrongs,Armstrongs,If There Was Ever a Time,20,145.0,2018,,USQ4E1804036,882819902.0,https://www.deezer.com/track/882819902,https://music.youtube.com/watch?v=AQh91b3Uxcs,,
nottingham_242.jams,Blarney Pilgrim,Craig Duncan,Irish Dance,2,227.0,1998,,USSM19803259,13143874.0,https://www.deezer.com/track/13143874,https://music.youtube.com/watch?v=1YK5Icy1F2g,,
nottingham_39.jams,Tideswell Processional,Harlem Jazz Guitar Quartet,Smooth Saxophone Jam,,174.0,,,,,,https://music.youtube.com/watch?v=GtK9sjuqEYs,,
nottingham_515.jams,Spider Island,Thee Michelle Gun Elephant,RUMBLE,1,315.0,2015,23a5a2f4-4078-4b26-990a-5bdb3b263d04,FR33T1637501,111707728.0,https://www.deezer.com/track/111707728,https://music.youtube.com/watch?v=pjotGi5nhxc,,
nottingham_128.jams,Randel's Reel,Grand Puba,Reel to Reel,1,261.0,1999,3a69a52f-78c2-426b-a072-3e35a4d61c58,GBHYK0701009,1225514312.0,https://www.deezer.com/track/1225514312,https://music.youtube.com/watch?v=EDd8-hRQ5cw,,
nottingham_733.jams,Dreaming,Joe Rich,Bluesin’ by the Bayou,9,75.0,2023,3f665b64-9b0d-4a57-983d-54eeee945f33,BXJTK2300296,2139860677.0,https://www.deezer.com/track/2139860677,https://music.youtube.com/watch?v=LAHUIS2e7iI,,
nottingham_188.jams,Oh Susanna,2nd South Carolina String Band,Hard Road,80,128.0,2015,,ITN731011502,103718508.0,https://www.deezer.com/track/103718508,https://music.youtube.com/watch?v=yA_xr4mu7h0,,
nottingham_430.jams,Ninepins,Meat Puppets,Dusty Notes,20,334.0,2015,,DK5C50073289,103980952.0,https://www.deezer.com/track/103980952,https://music.youtube.com/watch?v=utGJWuDc56c,,
nottingham_690.jams,Lord of the Dance,The Dubliners,"Drink-A-Longs, vol 2",7,287.0,1996,78fc10d1-febf-44ed-bcaa-eefb50f5f427,GBBFR9600112,2446097.0,https://www.deezer.com/track/2446097,https://music.youtube.com/watch?v=ka6nhNHEiBE,,
nottingham_673.jams,Jolly Dogs,"African King, Oba Omega & Angel Holy Man",Nobody Is Perfect,2,122.0,2015,892a7997-427d-49e0-b01a-4c5dc57cb924,GBKTV0403331,109815000.0,https://www.deezer.com/track/109815000,https://music.youtube.com/watch?v=eUuVt4bmyjw,,
nottingham_164.jams,Scotland the Brave,The Pipe Band Of The Royal Tank Regt.,Scotland The Brave,10,581.0,1965,,QMFME2337665,2484002051.0,https://www.deezer.com/track/2484002051,https://music.youtube.com/watch?v=h7VXSPgubgQ,,
nottingham_771.jams,Wind on the Heath,The Clientele,Bonfires on the Heath,14,174.0,2006,3942b45f-ff95-4ca7-b286-8146ab72f88f,GBXQU0800309,1225307332.0,https://www.deezer.com/track/1225307332,https://music.youtube.com/watch?v=5V9E86aGiJY,,
nottingham_577.jams,The Racehorse,The Cherry Orchard,Decadence,8,241.0,2020,,QZK6Q2042982,1035666642.0,https://www.deezer.com/track/1035666642,https://music.youtube.com/watch?v=opNVx2xq9_8,,
nottingham_874.jams,Dennis Murphy's,Saule,Vous êtes ici,11,186.0,2005,0085f873-45ce-4c36-b20d-a91a90b1449c,USA560559630,1357112952.0,https://www.deezer.com/track/1357112952,https://music.youtube.com/watch?v=KxdH4KGHSjs,,
nottingham_653.jams,Johnny's Down the River,The Moondoggies,You'll Find No Answers Here,20,161.0,2023,04f8b41c-e85c-4de8-81bd-3bdbc0779a22,USSYS0103578,2477025091.0,https://www.deezer.com/track/2477025091,https://music.youtube.com/watch?v=Ed8Nk_KMcRc,,
