jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz,spotify_id
real-book_965.jams,Tripping Up The Stairs,Helms Alee,Keep This Be the Way,1,253.0,2022,bd6f5728-8ce6-423c-b6b0-1d9bcf027d01,QMRSZ2200321,1800684137.0,https://www.deezer.com/track/1800684137,https://music.youtube.com/watch?v=toxB1VGHtZ0,,
real-book_1693.jams,Last Dance,Donna Summer,Najlepsze Hity Dla Ciebie Filmowe,1,186.0,2023,e07e0e6b-962e-44a3-b680-f87aa98446e9,RUB422302508,2423782655.0,https://www.deezer.com/track/2423782655,https://music.youtube.com/watch?v=561fy1vqIo8,,
real-book_1750.jams,ISTANBUL,Sezen Aksu,The Royal Philharmonic Orchestra Plays Sezen Aksu,4,343.0,1985,163305dc-ac1d-40dd-95b0-1b933344fb59,ITR008500435,690600.0,https://www.deezer.com/track/690600,https://music.youtube.com/watch?v=5rHRd6Cl-tQ,,
real-book_641.jams,4 In The Morning,Anna Ternheim,The Winter Tapes (Live),2,138.0,2023,50fe24f5-4d26-4a28-a21c-22e1fafb2892,QZTPX2374219,2458194305.0,https://www.deezer.com/track/2458194305,https://music.youtube.com/watch?v=Dxpw-RuyMLA,,
real-book_1342.jams,Black Swan,Tori Amos,Pretty Good Year,7,198.0,2021,801a3d6e-0711-4feb-9825-6ca3d4410e50,QM4TW2013921,1580983512.0,https://www.deezer.com/track/1580983512,https://music.youtube.com/watch?v=0vFDPnkoYuQ,,
real-book_597.jams,My Funny Valentine,Rodgers,30 Rock,6,134.0,2011,b858afd2-40d2-413b-ba74-bdcd396abfdc,GBURF1001983,10835478.0,https://www.deezer.com/track/10835478,https://music.youtube.com/watch?v=HpeA4k57TeQ,,
real-book_2825.jams,My Ideal,Richard A,Disney Adventures in Bossa Nova,9,250.2,,62fdf853-b5e0-40b8-9e74-889a4e842d1c,['USWD10524674'],,,https://music.youtube.com/watch?v=1I66XHtooMo,,
real-book_2294.jams,May You Always,Joan Regan,Original Hits - 50s,1,237.0,2022,91fae5c6-5344-4e4b-8997-61ab132d2422,AU3SE2200156,1654885872.0,https://www.deezer.com/track/1654885872,https://music.youtube.com/watch?v=kmZdBNaXI5k,,
real-book_266.jams,Interlude,Pete Rugolo,"Television’s Greatest Hits, Volume 4: Black and White Classics",13,174.0,2001,2295b6ef-f351-478a-8d90-583971970994,ZA42A1528664,122361268.0,https://www.deezer.com/track/122361268,https://music.youtube.com/watch?v=txzpmuR-ZaM,,
real-book_299.jams,Life Is A Lady,The Chain Gang of 1974,FIFA Street 2012,7,228.0,1978,09d2029f-90bd-462f-a203-142fcd1df309,USSM17800600,1081986.0,https://www.deezer.com/track/1081986,https://music.youtube.com/watch?v=GnZEc7wW_qo,,
real-book_1884.jams,Tiree Bridal Song,Father Sydney MacEwan,The Great Scottish Tenor,3,115.0,2021,8e6e3155-fd08-49ba-bcd9-7a119fe1a2e0,ITIYT2100833,1457299182.0,https://www.deezer.com/track/1457299182,https://music.youtube.com/watch?v=fTwTaqKTRKk,,
real-book_186.jams,A Blossom Fell,Nat King Cole,Sings Ballads of the Day,4,177.0,2023,,QZYGC2325105,2471487561.0,https://www.deezer.com/track/2471487561,https://music.youtube.com/watch?v=vsymQbX0j_o,,
real-book_1470.jams,How About Me,Irving Berlin,Irving Berlin: A Tribute to His Music (Original Recordings 1921-1931),10,195.0,2015,,ITHA11204761,73563626.0,https://www.deezer.com/track/73563626,https://music.youtube.com/watch?v=n1C7oAe__28,,
real-book_2489.jams,3 Legged March,Califone,Roots & Crowns,10,151.0,2022,189af515-5b2f-448a-99b1-1b1deb3ecf5b,QZNWV2227752,1901325957.0,https://www.deezer.com/track/1901325957,https://music.youtube.com/watch?v=un834Glgeo8,,
real-book_813.jams,Jumpin' At The Woodside,Count Basie,Jumpin' Jive!,22,185.0,2023,,DELM41405488,2226478127.0,https://www.deezer.com/track/2226478127,https://music.youtube.com/watch?v=eowst8rvPEQ,,
real-book_34.jams,Night In The Naked City,Pete Thomas,Transitory,1,342.0,2011,f9805129-53f0-47c2-bff8-5acbc283b515,GBMMY1100002,1003058432.0,https://www.deezer.com/track/1003058432,https://music.youtube.com/watch?v=Tazcpk8SQ7s,,
real-book_2300.jams,I Love Paris,Cole Porter,Hollywood Stories: 50 Legendary Original Soundtracks,13,130.0,2006,2f6d03e6-a9dd-47f5-b4ef-3698146cedb9,US2Y30623337,1897488.0,https://www.deezer.com/track/1897488,https://music.youtube.com/watch?v=BngWGt9BfT8,,
real-book_1725.jams,Walk Right Back,Nanci Griffith,"Other Voices, Too (A Trip Back to Bountiful)",6,136.0,2023,3202709c-5e97-4890-8b72-d35cac685396,QZYGC2307492,2471436231.0,https://www.deezer.com/track/2471436231,https://music.youtube.com/watch?v=s9DOqNhfvQI,,
real-book_1048.jams,Mr,Johnnie Konan,Sun EL Style,1,195.0,2020,84e11ac7-7d28-4570-8857-d2dd8402f5da,ROCRP1002864,1077700822.0,https://www.deezer.com/track/1077700822,https://music.youtube.com/watch?v=DnylSPtUpkk,,
real-book_1902.jams,Hot Time In The Old Town Tonight (There'll Be A),Miff Mole’s Molers,"The Encyclopedia of Jazz, Part 1/5: Classic Jazz – From New Orleans to Harlem",5,163.0,2015,5fb5b6e2-7f97-4538-b508-ed9ce2ea703b,DETL61618855,368171681.0,https://www.deezer.com/track/368171681,https://music.youtube.com/watch?v=vB4Wuc5J5lk,,
real-book_2178.jams,Autumn Leaves,Johnny Mercer,The Complete Global Albums Collection,13,292.0,2015,b2a8c325-8c25-4c36-a31a-b2f5c66aafa1,GBPQM1500119,1240228842.0,https://www.deezer.com/track/1240228842,https://music.youtube.com/watch?v=VX8PPyZNiq0,,
real-book_720.jams,Auf Wiederseh'n,Berlin Comedian Harmonists,Veronika der Lenz ist da: Die Comedian Harmonists,25,133.0,2009,732d5044-062c-47a2-8133-8d08f96d73f0,UKPFB2025649,2464944145.0,https://www.deezer.com/track/2464944145,https://music.youtube.com/watch?v=oMA9DGbuGG4,,
real-book_2293.jams,Breathless,Jacques Press,Taking Some Time On: The Parlophone‐Harvest Years 1968–73,14,186.333,,4f3897e5-30ed-4d60-bf42-1f7f9c94c679,['GBAYE0200516'],,,https://music.youtube.com/watch?v=z2Y_2mhFp5g,,
real-book_1256.jams,Fall,Razorlight,Up All Night,3,101.0,2023,f6bbdaf0-3fcb-43da-b66b-3e62cf9fd85a,DEEF22310810,2451441685.0,https://www.deezer.com/track/2451441685,https://music.youtube.com/watch?v=K3ipa6EmVno,,
real-book_1593.jams,Little Girl,Madeline Hyde,B Sides,4,97.0,2020,60841085-c007-478e-a4a6-99884886214f,ITDD82003269,880347512.0,https://www.deezer.com/track/880347512,https://music.youtube.com/watch?v=Tslqlxn9B2U,,
real-book_943.jams,Oh What A Beautiful Morning,Rodgers,Sundays in New York,2,153.0,2011,d1088ba4-f7c8-483c-a2b6-c610a6f68722,GBVUT1052115,10480806.0,https://www.deezer.com/track/10480806,https://music.youtube.com/watch?v=ew40GYVWopY,,
real-book_1205.jams,My Happiness,Ali Campbell,Flying High,15,146.0,2023,62d85c82-7356-4fef-9b34-58f2cc6632af,QZYGC2325036,2471606451.0,https://www.deezer.com/track/2471606451,https://music.youtube.com/watch?v=h79oA1Li8mc,,
real-book_2217.jams,I Remember Lauren,Men I Trust,Vinyl Moon Volume 018: Intrepid Curves,7,268.0,,0d0741ad-9467-40c9-a43f-b754e605f54d,USCGH1125359,71367593.0,https://www.deezer.com/track/71367593,https://music.youtube.com/watch?v=GLkcuRs6neE,,
real-book_317.jams,Georgy Girl,Judith Durham,Live In London,30,142.0,2023,52b136cb-9e76-44d6-8402-e447d84f906a,GBAYE9900411,2473701101.0,https://www.deezer.com/track/2473701101,https://music.youtube.com/watch?v=bGyixX7QJVE,,
real-book_1234.jams,Hang On Little Tomato,Pink Martini,A Retrospective,3,196.0,2014,9a45327e-9028-4fe8-a201-821f0bd06214,USHNZ0400015,527550171.0,https://www.deezer.com/track/527550171,https://music.youtube.com/watch?v=wB1dd2ia45I,,
real-book_1006.jams,A Sinner Kissed An Angel,Mack David,The Song Is You,,180.0,,,,,,https://music.youtube.com/watch?v=JvCez4ZfZvQ,,
real-book_1706.jams,From Monday On,Billy Cotton,Mississippi Mud - Bix Beiderbecke 1928,11,188.0,2011,,USB8U1064473,100007032.0,https://www.deezer.com/track/100007032,https://music.youtube.com/watch?v=UOHA0tXgHHY,,
real-book_310.jams,The Green Door,Cannonball Adderley & Ernie Andrews,Live Session!,8,151.0,2015,a9351743-5558-473f-afb9-21623586c422,GB8XC1408291,100071720.0,https://www.deezer.com/track/100071720,https://music.youtube.com/watch?v=Alb8pz6gOKo,,
real-book_398.jams,How Long Has This Been Going On,Jacintha,Here's to Ben - A Vocal Tribute to Ben Webster,9,164.0,2023,a61d42f5-22d1-4262-8bfd-33eb4e5c5dc0,DE1D32389996,2384184795.0,https://www.deezer.com/track/2384184795,https://music.youtube.com/watch?v=TGkUdLJCLyE,,
real-book_1471.jams,Night Lights,Chester Conn,"16 Greatest Songs 1950-1960, Vol. 19",,169.0,,,,,,https://music.youtube.com/watch?v=TEPbbamPkuI,,
real-book_1731.jams,Flop-Eared Mule,Mike Seeger,Southern Banjo Sounds,4,83.0,2010,411363c4-86a5-4004-9cb2-488ed82ebe8c,FRZ111000688,6491028.0,https://www.deezer.com/track/6491028,https://music.youtube.com/watch?v=Js3e-angcZw,,
real-book_1199.jams,Yesterdays,Billie Holiday,The Essential Billie Holiday: Carnegie Hall Concert,21,41.0,2023,e4fe6189-fb4b-42b4-b02e-ae1ab897ddff,QZTAS2356901,2427352095.0,https://www.deezer.com/track/2427352095,https://music.youtube.com/watch?v=Gs-xUCQkR6Y,,
real-book_2060.jams,No Way To Go But Up,Smoke or Fire,Beauty Fades,5,232.0,2008,64bc1fe9-a0fe-4848-9c22-83d3d733f20c,CAI370812426,11874935.0,https://www.deezer.com/track/11874935,https://music.youtube.com/watch?v=Al7j0j6yXk8,,
real-book_488.jams,Daydream,Duke Ellington,Big Man In A Small Band,7,219.0,2021,,AUXN22171985,1500553622.0,https://www.deezer.com/track/1500553622,https://music.youtube.com/watch?v=1f-XeIilp3k,,
real-book_1992.jams,Cape Cod,Bette Midler,Songs for the New Depression,7,187.0,1989,16762c39-ee97-4276-b0af-c72e2272d037,USSM19913428,1065759.0,https://www.deezer.com/track/1065759,https://music.youtube.com/watch?v=a34kIKVideI,,
real-book_2137.jams,The End Of The Road,Me First and the Gimme Gimmes,Rake It In: The Greatestest Hits,42,128.0,2023,aa8e29d3-d86f-4c17-8052-09a00f853cfe,GX8GN2308600,2421530925.0,https://www.deezer.com/track/2421530925,https://music.youtube.com/watch?v=CmeriHkAF5c,,
real-book_1572.jams,Darlin' Corey,Red Molly,Red Molly,6,132.0,2015,94369264-15f9-4162-b0c9-8adbfc6ce2c2,ZA42A1506506,101013926.0,https://www.deezer.com/track/101013926,https://music.youtube.com/watch?v=0YRL-MvAluY,,
real-book_1305.jams,Yancey Goes Honky Tonk,Meade Lux Lewis,"Blue Boogie: Boogie Woogie, Stride and the Piano Blues",6,259.0,,ba7e438b-2aac-407a-9be3-c5ae4e192985,['USBN29200065'],,,https://music.youtube.com/watch?v=CP9_MbClnqA,,
real-book_52.jams,Handy Man,Jimmy Jones,De Pre Historie ’60,18,118.0,2023,70ec0961-742c-4b72-b89e-4338e36c8aab,QZYGC2307124,2471745571.0,https://www.deezer.com/track/2471745571,https://music.youtube.com/watch?v=ApZlNcbVA10,,
real-book_1011.jams,Never On Sundays,EPO,う・わ・さ・に・な・り・た・い,12,134.0,2015,e60d3139-7985-4e63-8e86-23a11a8f77f8,ZA42A1508141,102590942.0,https://www.deezer.com/track/102590942,https://music.youtube.com/watch?v=JSOaI17Qdeo,,
real-book_2126.jams,I'm In The Mood For Love,Julie London,Julie Is Her Name,17,169.0,2023,,QZYGC2307220,2471745951.0,https://www.deezer.com/track/2471745951,https://music.youtube.com/watch?v=8YJA3es22ho,,
real-book_2833.jams,Dick Gossip,"Okan Ersan feat. Eylem Pelit, Volkan Öktem, Serkan Özyılmaz, Serdar Barçın, Levent Altındağ & Şenova Ülker",To Whom It May Concern,6,298.0,2004,5357e7ad-e341-4499-9da8-2d4a1f8f9a77,USHM21509216,106477368.0,https://www.deezer.com/track/106477368,https://music.youtube.com/watch?v=pSsw9Ax37UM,,
real-book_1745.jams,With A Song In My Heart,Rodgers,A Cool Evening,6,195.0,2020,a56150df-beb7-4f5d-9286-2fa1fdadb06a,GBLPF0270003,1024527202.0,https://www.deezer.com/track/1024527202,https://music.youtube.com/watch?v=qEgsO4hfaEo,,
real-book_393.jams,Tammy,Tammy,UK - 1957 - Top 50,3,107.0,2022,,USA172093002,2074599387.0,https://www.deezer.com/track/2074599387,https://music.youtube.com/watch?v=E5Kv8Dkj1GQ,,
real-book_446.jams,When Your Lover Has Gone,Stacey Kent,Stacey Kent Collection II,19,166.0,2023,2554035c-adbb-478d-9b09-68b48c36f220,DEEF22310779,2447936725.0,https://www.deezer.com/track/2447936725,https://music.youtube.com/watch?v=vek_fvHqWu4,,
real-book_1223.jams,Nobody Else But Me,Peter Bernstein Quartet,Signs Of Life,5,304.0,2006,,USFI88300178,982238.0,https://www.deezer.com/track/982238,https://music.youtube.com/watch?v=5zq5TjYmiuI,,
real-book_180.jams,Ain't Misbehavin',Suzy Bogguss,Sounds of Wood & Steel 3,1,238.0,2002,74676674-7f38-4d21-aff5-51f648b0e71a,USBB10200231,631585.0,https://www.deezer.com/track/631585,https://music.youtube.com/watch?v=AG4wQSGIeCc,,
real-book_431.jams,Riverside Waltz,Kirk Franklin,The Nu Nation Project,8,222.0,1994,aa7b0bfc-e160-4899-b4e3-25748526abd7,GBAHX9400008,1241766362.0,https://www.deezer.com/track/1241766362,https://music.youtube.com/watch?v=KmPq_w1d9ds,,
real-book_77.jams,Our Day Will Come,Keane,Strangeland,1,169.0,2011,ef8da90d-ea7d-4dbd-8c89-2542ef4f8da6,GBUM71110106,14948171.0,https://www.deezer.com/track/14948171,https://music.youtube.com/watch?v=qmdDIxQC0Ao,,
real-book_513.jams,Helena Polka,Frank Yankovic & His Yanks,Plays In Person The All Time Great Polkas,2,134.0,2015,,QMAAK1599557,102714386.0,https://www.deezer.com/track/102714386,https://music.youtube.com/watch?v=qllQ6SLWGOg,,
real-book_2183.jams,Don't Feel Too Sorry For Me,Jimmy Ruffin,The Motown Anthology,,144.0,,,,,,https://music.youtube.com/watch?v=HiXx5JFRxb4,,
real-book_1835.jams,1 Alone,Dizzie Gillespie,"Coleção Folha clássicos do jazz, Volume 16",7,278.266,,9d1c9b4f-84cc-461a-a6df-cea6a6b67c41,['BRMVP0700664'],,,https://music.youtube.com/watch?v=FH_8ivyqASs,,
real-book_2473.jams,Welcome To Lover's Beach,Behind frosted voyeur,Welcome to Lover's Beach,1,128.0,2021,,ITIYT2100549,1434929522.0,https://www.deezer.com/track/1434929522,https://music.youtube.com/watch?v=aXbNeCgZFDQ,,
real-book_1804.jams,Sensation Rag,Benny Goodman,The Famous 1938 Carnegie Hall Jazz Concert,17,76.0,2023,359d57c0-a823-46d6-af18-0ea3de28b922,GBBMR2333417,2474035941.0,https://www.deezer.com/track/2474035941,https://music.youtube.com/watch?v=kDi3HOXtO7A,,
real-book_1279.jams,Home,Everything but the Girl,Idlewild,77,198.0,2023,74d055b1-007b-43ae-a777-f2e24c44cff1,USCR29757153,2461974625.0,https://www.deezer.com/track/2461974625,https://music.youtube.com/watch?v=-_HRjtDrbAg,,
real-book_758.jams,Make Believe Ball Room,Razof,Mantiis,13,142.0,,80d0d957-f092-4931-96a3-f661344cbe84,['FR33T1434513'],,,https://music.youtube.com/watch?v=Zlw9-ACFRHM,,
real-book_1871.jams,Some Enchanted Evening,Rodgers,Chip Davis’ Day Parts: Party Music That Cooks 2,12,153.0,2011,1f9ff2fc-6b63-4357-91f4-98aa811f3b1d,GBURF1001989,10835484.0,https://www.deezer.com/track/10835484,https://music.youtube.com/watch?v=txEt3avxLVY,,
real-book_749.jams,Underneath The Arches,Henry Hall,It's Just Time for Dancing (1932),4,176.0,2021,,UKMUY1728548,2475969801.0,https://www.deezer.com/track/2475969801,https://music.youtube.com/watch?v=A1xmMgNosKA,,
real-book_2428.jams,What A Wonderful World,Louis Armstrong [Authentic Piano on Soloist],"Coleção Folha clássicos do jazz, Volume 3",10,137.666,,22c515bb-7951-4a0d-af19-62a0b13c3f41,['BRMVP0201565'],,,https://music.youtube.com/watch?v=fnyMzZiKfkY,,
real-book_1881.jams,Blowin' The Blues,Buddy Rich And His Sextet,Blues Caravan,1,293.0,2015,,JPCO01512620,2476926121.0,https://www.deezer.com/track/2476926121,https://music.youtube.com/watch?v=aIjVro15Dns,,
real-book_482.jams,Ace In The Hole,Struggle Jennings ,Sunny Days,64,118.0,2022,,USPR35612151,1773364977.0,https://www.deezer.com/track/1773364977,https://music.youtube.com/watch?v=01xEo-uIvAY,,
real-book_1866.jams,Don't It Make Your Brown Eyes Blue,Crystal Gayle,NOW That’s What I Call Country,7,256.0,2013,5c13bbf7-1672-4575-a630-2b6c781d652b,CASD10602974,115505600.0,https://www.deezer.com/track/115505600,https://music.youtube.com/watch?v=ayHVzWzxfGA,,
real-book_45.jams,This Is All I Ask,George Benson,Tenderly,4,260.0,2023,99cfe041-09d1-4632-93b9-ef73f670c929,FR59R2372001,2159150007.0,https://www.deezer.com/track/2159150007,https://music.youtube.com/watch?v=lZ6tigDl6U0,,
real-book_1014.jams,Johnson Rag,Glenn Miller and His Orchestra,"The Encyclopedia of Jazz, Part 3/5: Big Bands - The Giants of the Swing Big Band Era",3,138.0,2011,72084528-4048-4857-8bf0-c623bd1b063a,USA371177106,1572549402.0,https://www.deezer.com/track/1572549402,https://music.youtube.com/watch?v=ZbyG5D4ptbE,,
real-book_2773.jams,Work Song,Julian 'Cannonball' Adderley,Now That’s What I Call Jazz,4,426.0,2011,1510f5f6-fd52-4676-a279-270c40bb4259,FR6V80699289,12658524.0,https://www.deezer.com/track/12658524,https://music.youtube.com/watch?v=VlepuNi40M8,,
real-book_825.jams,All Blues [6-8],Miles Davis,Kind of Blue,B1,693.8,,b7ebe185-21e9-4400-a17a-3d0cee232925,['USSM15900116'],,,https://music.youtube.com/watch?v=nEeQutIJ9Q4,,
real-book_2286.jams,I'm A Loser,The Beatles,Beatles For Sale,8,136.0,2023,,FR26V1631466,2478781661.0,https://www.deezer.com/track/2478781661,https://music.youtube.com/watch?v=f70Z3cvrQd0,,
real-book_1606.jams,Teaneck,Nat Adderley,Nancy Wilson / Cannonball Adderley,8,271.0,,fb524c3f-d395-437b-8c11-a64de76f1233,"['DELM41402261', 'USCA28700759']",,,https://music.youtube.com/watch?v=OCsoR62epPs,,
real-book_1708.jams,Why Shouldn't I,Luke Chiang,Shouldn't Be,4,170.0,2023,,USMC10346471,2466009935.0,https://www.deezer.com/track/2466009935,https://music.youtube.com/watch?v=V9_vKIfq78Q,,
real-book_1490.jams,ADORABLE,Finley Quaye,Much More Than Much Love,25,121.0,2024,63b43657-0d33-4445-9158-e7269df6c131,DE1BZ2337376,2474529951.0,https://www.deezer.com/track/2474529951,https://music.youtube.com/watch?v=KaOT_lsa4vI,,
real-book_703.jams,Saga Of Harrison Crabfeathers,Viktoria Tolstoy,Famous 4: The Finest Female Jazz Today,3,298.906,,01323bbf-379b-4b4a-ada6-e16a80dd401c,['SEAMK0100240'],,,https://music.youtube.com/watch?v=vP-p8wVbfhM,,
real-book_2078.jams,Wonder Why,The Vapour Trails,Golden Sunshine,1,215.0,2019,a9e092e4-1b79-4f59-b473-30db5123c9fc,USUG11903494,823440532.0,https://www.deezer.com/track/823440532,https://music.youtube.com/watch?v=GrNv_HsNsgA,,
real-book_1659.jams,Nellie Dean,Abbie Gardner,Abbie Gardner,1,178.0,2021,68e305bb-31de-4b6d-a894-e02aece110fd,UKMUY1728534,2476526791.0,https://www.deezer.com/track/2476526791,https://music.youtube.com/watch?v=afXli52dF-4,,
real-book_239.jams,Huckle Buck,Buck Clayton Jam Session,"The Encyclopedia of Jazz, Part 2/5: Swing Time - The Heyday of Jazz",45,179.0,2015,8a3a11ce-5921-40ab-bc58-a8ab8edd390a,USAT20104079,3586898.0,https://www.deezer.com/track/3586898,https://music.youtube.com/watch?v=aj3J_UHqFHo,,
real-book_818.jams,"Be Careful, It's My Heart",Holly Cole,Holly Cole,7,123.0,2007,4295fbb3-bc9a-4df6-a377-e53b051d2348,FR6V80962721,4130046.0,https://www.deezer.com/track/4130046,https://music.youtube.com/watch?v=NuQP4CpmuQo,,
real-book_399.jams,WHEELIN',Nitrogods,Roadkill BBQ,3,231.0,2008,e489b9e0-aa41-4c2a-b898-5ae876e0c33f,GBAAM7301019,1577666.0,https://www.deezer.com/track/1577666,https://music.youtube.com/watch?v=XMbfXG06R9Q,,
real-book_515.jams,Lazy Afternoon,Holly Cole,Shade,12,189.666,,6ed9b0e9-a3c4-4188-8b08-ad7fd3127fba,['CAA160300075'],,,https://music.youtube.com/watch?v=ecnkoaO8TlQ,,
real-book_432.jams,I Shall Pass This Way But Once,Phyllis Hyman,Old Friend: The Deluxe Collection 1976–1998,3,328.986,,ad5b03e1-c856-4304-bcbe-eff18dbd4ccd,['USVR10400270'],,,https://music.youtube.com/watch?v=3SjIz6n7jLE,,
real-book_1164.jams,WINNERS,Conan Gray,Winner,1,124.0,2014,,FR2MX1300120,75867414.0,https://www.deezer.com/track/75867414,https://music.youtube.com/watch?v=Pfx_xOqHb0c,,
real-book_342.jams,Bring A Little Sunshine (To My Heart),Barkan,Weisswein & Heartbreaks,11,170.999,,d4465541-c5b0-44be-8c9b-256bb2689d22,['DEQ321900310'],,,https://music.youtube.com/watch?v=UPR8fzZXplc,,
real-book_2106.jams,Prisoner Of Love,David Charvet,Leap of Faith,2,460.0,2018,618a5c57-99d5-49dc-87eb-b9f262947b7e,USPR35600036,540220692.0,https://www.deezer.com/track/540220692,https://music.youtube.com/watch?v=49uu1cknAn0,,
real-book_1218.jams,Me And My Baby,John Kander,Chicago: A Musical Vaudeville (Original Broadway Cast Recording),5,186.0,2023,471fcba0-dbff-41b1-b3c5-3fec90bb2ff5,QZPLS2392387,2448986875.0,https://www.deezer.com/track/2448986875,https://music.youtube.com/watch?v=pUbaPjUg6_s,,
real-book_799.jams,MEMPHIS,Eddy Mitchell,Panorama,19,137.0,2023,de12547f-321f-4cac-9ab1-ffb13a3fcee1,GX9B32300514,2476803561.0,https://www.deezer.com/track/2476803561,https://music.youtube.com/watch?v=dUh1DSIsUOY,,
