jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz,spotify_id
biab-internet-corpus_2433.jams,You And The Night And The Music,Bill Evans Trio feat. Stan Getz,But Beautiful,1,337.0,2023,08f490c9-b340-4b97-b418-d5d95895d1f8,QMBZ92382343,2448920715.0,https://www.deezer.com/track/2448920715,https://music.youtube.com/watch?v=a3dCRjuVg_g,,
biab-internet-corpus_2602.jams,MINOR BLUES,Django Reinhardt et son orchestre du Bœuf sur le toit,Jazz in Paris: Swing 48,2,534.0,2023,07eafc28-9ccf-4da7-887b-1c91397c503a,GX5MX2326396,2461496445.0,https://www.deezer.com/track/2461496445,https://music.youtube.com/watch?v=pPGXaf62I80,,
biab-internet-corpus_3208.jams,For Django,Jazz Guitar Solo's,Dedicated to Connie,1,280.4,,a7532ad6-0a08-49e0-9bb0-755bddfd2044,['USAT21101664'],,,https://music.youtube.com/watch?v=TDWIkIqvz2Y,,
biab-internet-corpus_4887.jams,People Will Say We're In Love,Rodgers & Hammerstein,Oklahoma! (Expanded Edition/Original Motion Picture Soundtrack),7,260.0,2011,,GBVUT1052120,10480811.0,https://www.deezer.com/track/10480811,https://music.youtube.com/watch?v=0AGaztWWtWI,,
biab-internet-corpus_2180.jams,No Flies on Me,J. Pumphandle,"The Encyclopedia of Jazz, Part 2/5: Swing Time - The Heyday of Jazz",10,198.72,,324bf5ca-d00d-4b59-a131-ce65f8539bfc,['DEU240804576'],,,https://music.youtube.com/watch?v=TE9XV1xXX3w,,
biab-internet-corpus_1653.jams,Spectacular,Jim Hall,100 Greatest Indie: The Best Guitar Pop Rock,7,318.0,2018,449544af-84c8-43e7-91e6-50b81c48f1ec,FR59R1848452,531598001.0,https://www.deezer.com/track/531598001,https://music.youtube.com/watch?v=SRrnhld2O4I,,
biab-internet-corpus_3755.jams,Everybody's Somebody's Fool,Sierra Hull,Secrets,16,157.0,2023,e01d9a49-7e1b-45d6-8433-4a3201eca02b,QZYGC2306929,2471438341.0,https://www.deezer.com/track/2471438341,https://music.youtube.com/watch?v=-kFks3gMnDM,,
biab-internet-corpus_603.jams,BEHIND CLOSED DOORS,J Hus,Common Sense,2,166.0,2023,42f5dc73-05c5-414a-a076-fb4e590b8747,SE6TI2362838,2455397005.0,https://www.deezer.com/track/2455397005,https://music.youtube.com/watch?v=WHaLjPP4bok,,
biab-internet-corpus_443.jams,Brandy,Looking Glass,Looking Glass,2,186.0,1972,,USSM10903222,6917710.0,https://www.deezer.com/track/6917710,https://music.youtube.com/watch?v=CFhFyvk0yS8,,
biab-internet-corpus_2734.jams,Cock o' the North,Pipes and Drums of The London Scottish Regiment,Tunes Of Glory,1,218.0,2007,,GBSFE0700162,9458041.0,https://www.deezer.com/track/9458041,https://music.youtube.com/watch?v=WKgGX0tYxc4,,
biab-internet-corpus_2538.jams,I'm Old Fashioned,Jerome Kern & Johnny Mercer,I’m Old Fashioned,1,191.017,,1f44e5ac-d8ed-43f3-b4a4-fd08f4028db9,['SE5IB2313299'],,,https://music.youtube.com/watch?v=QQH1GNVqTXA,,
biab-internet-corpus_2420.jams,If There is Someone Lovelier Than You,B.o.B,B.o.B Presents: The Adventures of Bobby Ray,41,194.0,2015,,QMFMF1356621,69345668.0,https://www.deezer.com/track/69345668,https://music.youtube.com/watch?v=xww1S8Et02g,,
biab-internet-corpus_3923.jams,O Christmas Tree,Mars Lasar,Christmas From Mars,6,137.0,2023,430394bd-94fd-430e-ad28-3c7a07dbc9da,USTE10437214,2461988775.0,https://www.deezer.com/track/2461988775,https://music.youtube.com/watch?v=DRioz0msASo,,
biab-internet-corpus_4226.jams,Blue Gardenia (Music by Bob Russell & Lester Lee) 1953 ****,Dexter Gordon,Landslide,5,401.626,,e2cb52b5-6ed7-4264-a0ca-4f949208b7fe,['USBN26200233'],,,https://music.youtube.com/watch?v=p06aXQWbl60,,
biab-internet-corpus_4369.jams,I Could Write A Book,George Benson,Tenderly,10,307.0,2023,e08ca1d5-084f-44e4-8239-be80ebd64166,DELM41902873,2234383197.0,https://www.deezer.com/track/2234383197,https://music.youtube.com/watch?v=TqDhtaM83iI,,
biab-internet-corpus_2201.jams,"Menuet 1, ""Fireworks Music""",Handel,Handel: Water Music & Music For The Royal Fireworks,20,99.0,2014,,USB8U1073334,100040838.0,https://www.deezer.com/track/100040838,https://music.youtube.com/watch?v=ZbsZtUhclGo,,
biab-internet-corpus_3789.jams,BEHIND CLOSED DOORS,J Hus,Common Sense,2,166.0,2023,42f5dc73-05c5-414a-a076-fb4e590b8747,SE6TI2362838,2455397005.0,https://www.deezer.com/track/2455397005,https://music.youtube.com/watch?v=3xV6f9mHt4A,,
biab-internet-corpus_3092.jams,Gladiolus Rag,Scott Joplin [Bilk version],The Greatest Hits,7,253.0,,1423aaa3-adad-468c-b279-aa94ea6ada81,['USCMG0500111'],,,https://music.youtube.com/watch?v=EQDg2VcgYhI,,
biab-internet-corpus_3544.jams,High Level Bridge,RAY COYLE,THE SICK AND INDIGENT ROOMKEEPERS SOCIETY,3,241.0,2009,,GBAAA0900003,3852826.0,https://www.deezer.com/track/3852826,https://music.youtube.com/watch?v=pl57FnWMLaY,,
biab-internet-corpus_409.jams,Laurie,Datarock,Datarock Datarock,5,149.0,2023,b3b9290f-1825-46d5-971f-07635067874d,USX762301405,2427101035.0,https://www.deezer.com/track/2427101035,https://music.youtube.com/watch?v=BvWIic4Pbf0,,
biab-internet-corpus_3502.jams,Little Old Lady,Hoagy Carmichael,L'Art Vocal Volume 18,20,175.0,2010,,UKU6H1984960,1006638942.0,https://www.deezer.com/track/1006638942,https://music.youtube.com/watch?v=SIHs2YiFgcU,,
biab-internet-corpus_2344.jams,If I Were A Bell,Holly Cole Trio,Blame It on My Youth,28,494.0,2023,7b7a7208-4333-42e3-b6fc-62644209a5cc,DELM41902875,2234383377.0,https://www.deezer.com/track/2234383377,https://music.youtube.com/watch?v=SN9N84c-S9Q,,
biab-internet-corpus_3530.jams,Ain't Misbehavin',Suzy Bogguss,Sounds of Wood & Steel 3,1,238.0,2002,74676674-7f38-4d21-aff5-51f648b0e71a,USBB10200231,631585.0,https://www.deezer.com/track/631585,https://music.youtube.com/watch?v=AG4wQSGIeCc,,
biab-internet-corpus_971.jams,Steve's sauce,Jnana & Fat Pat,Global Glitch,1,423.0,2020,3f0bda49-62c4-426f-a191-57e8ec3fd13c,QMEU32021561,1082656932.0,https://www.deezer.com/track/1082656932,https://music.youtube.com/watch?v=b2nnmx4VL9A,,
biab-internet-corpus_4520.jams,Lullaby In Rhythm,Benny Goodman,"The Encyclopedia of Jazz, Part 3/5: Big Bands - The Giants of the Swing Big Band Era",12,213.0,2006,10391f9e-c892-48fd-8891-495e50825856,US25T9916567,11188648.0,https://www.deezer.com/track/11188648,https://music.youtube.com/watch?v=qXmYjfKzwYM,,
biab-internet-corpus_3111.jams,Y Viva Espana   /Leo Caerts/ M01 T01,Sylvia Vrethammar,Vintage Cheese!,12,208.32,,caf4c17a-7e9b-44ba-b874-6c9096d8dd7d,['SEBFO7305010'],,,https://music.youtube.com/watch?v=d5K2GF1Av9o,,
biab-internet-corpus_208.jams,Cinderella Girl,Modern Talking,All Instrumentals,1,215.0,2023,80b3a1f9-29ce-4a47-9d59-eb481ccdd4ca,QMEU32207126,2271214567.0,https://www.deezer.com/track/2271214567,https://music.youtube.com/watch?v=xa6PjzwJ6RI,,
biab-internet-corpus_3674.jams,"Emperor Waltz, Op.437-Strauss",Orchester der Wiener Volksoper,Classical Music for People Who Hate Classical Music,2,661.0,1993,b3be8110-f97c-457e-b115-c9cf7ad5c0a2,JPPC09326970,2289672545.0,https://www.deezer.com/track/2289672545,https://music.youtube.com/watch?v=b5WI5hfQQQ8,,
biab-internet-corpus_4787.jams,Harber Lights,Be‐Bop Deluxe,The Best of and the Rest of Be Bop Deluxe,D3,164.0,,73641306-f1d9-4533-b607-5ad593dfd289,"['GBAYE1000560', 'GBAYE7800628']",,,https://music.youtube.com/watch?v=4UJCQmW1Ro4,,
biab-internet-corpus_108.jams,Three Legged March,Johnny Pumphandle,Ocean Beach / Shock Me EP,D3,101.106,,accaf218-94c9-45d1-a1a1-e8e8a43f0582,['GBAFL9400189'],,,https://music.youtube.com/watch?v=eo_rpkErS8s,,
biab-internet-corpus_2870.jams,Stompin' at the Savoy,B.Goodman,ドリーム,7,208.76,,0a7b4e0d-a456-4092-b27d-ac069e9ead4d,['JPTO09907420'],,,https://music.youtube.com/watch?v=C4bKdQA-KL0,,
biab-internet-corpus_1231.jams,alabama Jubilee,17 Hippies,Wer ist das?,10,119.0,1899,25c471bc-3bf2-4e6f-9a17-c2e51c19925f,GBLGL0916372,450292922.0,https://www.deezer.com/track/450292922,https://music.youtube.com/watch?v=QPArqGOdCQM,,
biab-internet-corpus_1012.jams,ST. LOUIS BLUES,Louis Armstrong & His Orchestra,Perfect Jazz,47,346.0,2023,0bcf7806-b366-4cc4-a0f3-f7fc1d96c63f,DELM41405516,2226478377.0,https://www.deezer.com/track/2226478377,https://music.youtube.com/watch?v=VeS29FJmLTw,,
biab-internet-corpus_4466.jams,Flowers of Normandy,The Dubliners,30 Years A Greying,11,172.0,2008,,IEAOF0700133,2595489.0,https://www.deezer.com/track/2595489,https://music.youtube.com/watch?v=PzrQHCpLU_s,,
biab-internet-corpus_2374.jams,Winding Road,Praise.sty demo,Fundamental / Further Listening 2005 – 2007,2,213.747,,f9119e3d-f991-461a-a28e-c42da9af0eec,['GBAYE1601887'],,,https://music.youtube.com/watch?v=lfVAJNqWw84,,
biab-internet-corpus_1785.jams,Another Hairdo,Charlie Parker,The Complete Original Master Takes - The Savoy Recordings,5,162.026,,7c65d8bf-683a-4a7a-b5b6-d47d18fd2adc,['JPCO04800040'],,,https://music.youtube.com/watch?v=6WYXWO-k_BM,,
biab-internet-corpus_3270.jams,Black and Blue,Hans Zimmer,Black And Blue,5,162.0,2019,,NLF711908878,814712252.0,https://www.deezer.com/track/814712252,https://music.youtube.com/watch?v=ZRXYJqLk8fU,,
biab-internet-corpus_4065.jams,Julia's song,Orchestral Manoeuvres in the Dark,Souvenir,14,157.0,2021,3de3d1af-c88f-4569-96da-9a9677c987ab,QZ8BZ2100817,1528254682.0,https://www.deezer.com/track/1528254682,https://music.youtube.com/watch?v=M2irYat2wf4,,
biab-internet-corpus_1226.jams,On The Road Again,Canned Heat,Honeysuckle Rose (Music From The Original Soundtrack),17,185.0,2007,,USEM39400161,3164194.0,https://www.deezer.com/track/3164194,https://music.youtube.com/watch?v=rs-7_sRBY3Q,,
biab-internet-corpus_4193.jams,* American Tune,Mandy Patinkin,Mamaloshen,9,275.0,1982,1468eea7-382a-4c6c-913d-2bb52b7dbc2d,USQX91402196,90409389.0,https://www.deezer.com/track/90409389,https://music.youtube.com/watch?v=-8etrzygP_o,,
biab-internet-corpus_1191.jams,Foundation,Twila1.sty demo,Substance D,2,286.0,,ac882533-369b-471f-a9d6-c8a921a8bb72,['USA290802402'],,,https://music.youtube.com/watch?v=4qm4V3r8Eiw,,
biab-internet-corpus_3622.jams,Lush Life,Billy Strayhorn,The Peaceful Side of Jazz,1,207.0,2019,e0f51f3d-9326-4898-99aa-5def79ad6438,USBN26100052,672219662.0,https://www.deezer.com/track/672219662,https://music.youtube.com/watch?v=Znf6DYfaLpM,,
biab-internet-corpus_3478.jams,Bluesette,4-4,Bluesette,3,28.733,,9ee4b667-1698-42fc-a461-6ebcac0ca693,['JPFH09601710'],,,https://music.youtube.com/watch?v=fwqhB7AxZXo,,
biab-internet-corpus_2751.jams,Celebrate Jesus      by Gary Oliver,"Moy Ortiz, Sweet Plantado & Annie Quintos",Servant Of All Vol. 2,16,252.173,,bed43574-95d7-4ac7-ad09-e692c323c007,['PHV031012606'],,,https://music.youtube.com/watch?v=1Q3U_i9C5Ew,,
biab-internet-corpus_5006.jams,Southwind,Johnny Cash,Song of the Irish Whistle,6,249.0,2019,,ITH711900071,718495712.0,https://www.deezer.com/track/718495712,https://music.youtube.com/watch?v=rzcdA8Bb18o,,
biab-internet-corpus_972.jams,Dexterity,Charlie Parker,The Complete Savoy & Dial Master Takes,19,177.0,2007,,NLHR51012862,100761742.0,https://www.deezer.com/track/100761742,https://music.youtube.com/watch?v=ofNF3Ar1TPs,,
biab-internet-corpus_3436.jams,Unforgettable,梶浦由記,.hack//Liminality Original Soundtrack,5,214.0,2023,35e7f221-49cd-4b05-a5e9-f28e7a4e699e,QZYGC2325106,2471487571.0,https://www.deezer.com/track/2471487571,https://music.youtube.com/watch?v=48ydDUQ16RE,,
biab-internet-corpus_2458.jams,You've changed,Brenda & the Tabulations,Top & Bottom Singles Collection 1969-1971,5,475.0,2009,b04eb4a3-7dc0-4eba-8d33-20838d2ec154,DEB330106005,2797588.0,https://www.deezer.com/track/2797588,https://music.youtube.com/watch?v=32jRn87z3ts,,
biab-internet-corpus_575.jams,Dindi,Meja,Mellow,3,301.0,2023,f25d1fd1-111d-49ae-a4dc-d43df4af72c0,ITQI52300003,2427824135.0,https://www.deezer.com/track/2427824135,https://music.youtube.com/watch?v=1xtH7wXS0TA,,
biab-internet-corpus_1008.jams,I only want a buddy,Lil’ Rev,"Fountain of Uke, Vol. 2",8,221.0,1980,79223075-8be7-458d-a250-a0a959af3e50,USEE11100003,10133420.0,https://www.deezer.com/track/10133420,https://music.youtube.com/watch?v=QsLL9Lh3omw,,
biab-internet-corpus_4644.jams,Apple Blossom Time,Barry Manilow,Singin' With The Big Bands,16,126.0,2023,,AUXN22379628,2475286931.0,https://www.deezer.com/track/2475286931,https://music.youtube.com/watch?v=9tw2FazAeIQ,,
biab-internet-corpus_1407.jams,Rickett's Hornpipe,Bill Keith,"Something Auld, Something Newgrass, Something Borrowed, Something Bluegrass",11,88.0,2015,,QM4DW1514350,101100230.0,https://www.deezer.com/track/101100230,https://music.youtube.com/watch?v=sJwz4vp2hys,,
biab-internet-corpus_1760.jams,WE ARE THE PEOPLE,omit pno,Electric Air,8,226.0,,2c9f5186-80b6-4e09-9918-9b3cf756d467,['DEZ901300655'],,,https://music.youtube.com/watch?v=r02mYOlfcCw,,
biab-internet-corpus_1481.jams,The Fool on the Hill BEATL p.65,Sérgio Mendes,The Essential Sergio Mendes,7,190.2,,5157b0f8-45f3-4d90-a737-7c5f358240e7,['USAM16974755'],,,https://music.youtube.com/watch?v=sGDuGybCRSE,,
biab-internet-corpus_4113.jams,Mas Que Nada,Sergio Mendes (feat. The Black Eyed Peas),Timeless,1,262.0,2007,,USC4R0513739,906864.0,https://www.deezer.com/track/906864,https://music.youtube.com/watch?v=j43oD4l0vcU,,
biab-internet-corpus_604.jams,When Your Lover Has Gone,Stacey Kent,Stacey Kent Collection II,19,166.0,2023,2554035c-adbb-478d-9b09-68b48c36f220,DEEF22310779,2447936725.0,https://www.deezer.com/track/2447936725,https://music.youtube.com/watch?v=vek_fvHqWu4,,
biab-internet-corpus_4202.jams,Batidinha,Antônio Carlos Jobim,Wave,4,197.0,2018,940bee88-286f-475a-9e5f-df58d5124b95,USWWW0128918,548586012.0,https://www.deezer.com/track/548586012,https://music.youtube.com/watch?v=4rypEHdkNlY,,
biab-internet-corpus_4996.jams,Pure Imagination,Russell Brand & London Symphony Orchestra,A Symphony of British Music: Music for the Closing Ceremony of the London 2012 Olympic Games,2,312.0,2023,f9bb8f85-6219-475a-b130-06209e0054b2,ESA012385292,2475279231.0,https://www.deezer.com/track/2475279231,https://music.youtube.com/watch?v=A-DuOmA75lI,,
biab-internet-corpus_2860.jams,Around The World In Eighty Days,Bing Crosby with Buddy Cole & His Orchestra,100 Hits American Standards,11,209.0,2023,1fcb99f9-ed0d-468a-b649-8e3c17db964c,AUXN22377931,2478641581.0,https://www.deezer.com/track/2478641581,https://music.youtube.com/watch?v=3jp2e0NBJOo,,
biab-internet-corpus_2658.jams,MICHELLE,DJ Logic,The Anomaly,1,180.0,2022,4ba7ce68-c693-4bc4-ae72-66ab0bab5e96,ITB002200445,1749675817.0,https://www.deezer.com/track/1749675817,https://music.youtube.com/watch?v=LPg0gqT4aEk,,
biab-internet-corpus_2252.jams,Lamp Light,Trevor Adamson,Waltzing Matilda,85,117.0,2023,386b17e2-228e-4919-8313-632861ff90a1,QZP7F2349217,2454983225.0,https://www.deezer.com/track/2454983225,https://music.youtube.com/watch?v=4NnDVI0eSSY,,
biab-internet-corpus_4039.jams,Quiet Now,Cold,The Things We Can't Stop,3,326.0,2006,,USFB20603732,1221973.0,https://www.deezer.com/track/1221973,https://music.youtube.com/watch?v=WtdxUcgIvyE,,
biab-internet-corpus_490.jams,NashVille Triplet Feel Style (Simple),Poolside,Feel Alright,2,237.0,,093f7161-9ca9-4316-8932-f44381649b77,['QM24S1812228'],,,https://music.youtube.com/watch?v=VBTFqMwe-P8,,
biab-internet-corpus_2113.jams,Time remembered (B. Evans),Bill Evans Trio,The Complete Riverside Recordings (Remastered 1987),,362.0,,,,,,https://music.youtube.com/watch?v=nBvevhp4E_s,,
biab-internet-corpus_3328.jams,Deep Water,Jewel,Spirit,47,114.0,2023,b2c3afb4-cca1-4eca-9bfe-e092014e289a,QZWE92202538,2461351925.0,https://www.deezer.com/track/2461351925,https://music.youtube.com/watch?v=yGi1MePEN-k,,
biab-internet-corpus_4480.jams,Too Bad          Doug & The Slugs       F#,Lindsay Lowend,Gouldian Finch 3,11,227.0,,98130893-1c76-4fd9-9edc-5841a8375941,['NLRD51632273'],,,https://music.youtube.com/watch?v=zEZARGxbBv4,,
biab-internet-corpus_321.jams,Billy In The Lowground,The Lonesome Strangers,Classic Bluegrass: From Smithsonian Folkways,2,282.0,2016,d59ecd27-cb69-44b4-b3ce-d8af2436f2ee,GBLT71300002,1895301507.0,https://www.deezer.com/track/1895301507,https://music.youtube.com/watch?v=XkignGU3NEI,,
biab-internet-corpus_2937.jams,"Waltz in Bm-Chopin Op69,no2",Unbunny,Snow Tires,6,187.56,,8e65d4db-ba55-4b6a-bc53-b5683559bc5e,['DEBL61271077'],,,https://music.youtube.com/watch?v=L584g3go54U,,
biab-internet-corpus_846.jams,My Heart Sings,Kathy Kirby,The Very Best Of,7,299.0,2023,d9c344d3-7189-43ba-b3b9-74c87a57ab4c,USC4R1301710,2470909401.0,https://www.deezer.com/track/2470909401,https://music.youtube.com/watch?v=2oCYKF-v_6k,,
biab-internet-corpus_4418.jams,Good Luck Charm,Art Garfunkel,Daydream: Songs From a Father to a Child,12,142.0,2023,0e1a8532-1b88-4b76-839f-fa7da267eb13,QZYGC2307275,2471607631.0,https://www.deezer.com/track/2471607631,https://music.youtube.com/watch?v=esS2W3jodHM,,
biab-internet-corpus_4461.jams,Beyond the Sea  (La Mer),George Benson,80s Jazz,5,252.0,1985,ac6e8687-65e4-4788-8d8a-4b4f6330daff,USWB19903293,6635054.0,https://www.deezer.com/track/6635054,https://music.youtube.com/watch?v=2VQHxL3GBlE,,
biab-internet-corpus_3587.jams,Marie,Lars Frederiksen and the Bastards,Viking,5,138.0,2023,d2aa07fb-367e-4bf3-9cda-7488374e9318,FR8X02300665,2473101151.0,https://www.deezer.com/track/2473101151,https://music.youtube.com/watch?v=IaDjKOloUrk,,
biab-internet-corpus_1684.jams,"* I,ve Got You Under My Skin",Frank Sinatra,Happy Days Graffiti,9,223.0,1998,a18540a1-caa5-433d-ae8a-6bc2f90eba95,USCA29800426,3105125.0,https://www.deezer.com/track/3105125,https://music.youtube.com/watch?v=bHVirT25GQA,,
biab-internet-corpus_1933.jams,Miss You,"Charlie, Harry & Henry Tobias",Hvelreki,5,214.0,,6252f642-c22d-476f-b57e-4f266fe58255,['BEP701000005'],,,https://music.youtube.com/watch?v=QadkJo140yQ,,
biab-internet-corpus_372.jams,"Sonata 2 ,1st movement- Mozart K.189e",Wolfgang Amadeus Mozart,Sonatas – Volume I.,,406.0,,,,,,https://music.youtube.com/watch?v=ve_8swMKBPQ,,
biab-internet-corpus_625.jams,Three Rows Over        Bobby Curtola,Mew,+ −,12,151.0,2014,e00b0444-2f43-4c46-9864-351bcc011411,USGN61400295,74381516.0,https://www.deezer.com/track/74381516,https://music.youtube.com/watch?v=phL3jGFFsVA,,
biab-internet-corpus_3523.jams,Funky Gals,AcBallad.Sty demo,ガーラ,7,257.0,,fdeb3d7a-b4f4-4e09-ac5b-0a4c3ecf2cdc,['JPWP02000604'],,,https://music.youtube.com/watch?v=LRbyDLzCCQA,,
biab-internet-corpus_3529.jams,I Want To Be Happy,Kirk Franklin,Losing My Religion,13,155.0,2021,,USBN29700700,1249399212.0,https://www.deezer.com/track/1249399212,https://music.youtube.com/watch?v=m46mj6MR0yQ,,
biab-internet-corpus_3577.jams,"No, Not Much",Stillman & Allen,Original Album Series,14,142.933,,7a5a88b0-eb84-41e8-8d4c-76c92595498b,['GB01A9200012'],,,https://music.youtube.com/watch?v=x3DtXOycV78,,
biab-internet-corpus_467.jams,Ger the Rigger,Fiddlehead,Live in Seattle,3,295.0,1996,,GBAAU9500406,1241909782.0,https://www.deezer.com/track/1241909782,https://music.youtube.com/watch?v=jDOtNka7B0k,,
biab-internet-corpus_1426.jams,Some Enchanted Evening(South Pacific) clarkr@sd28.bc.ca,"William Michals, National Symphony Orchestra & John Owen Edwards",The Ultimate Musicals Experience,8,223.92,,d156de5f-2983-46e4-9b4e-13c4371e49f5,['GBDGA0201543'],,,https://music.youtube.com/watch?v=zKXbi21aRgI,,
biab-internet-corpus_3511.jams,Old Folks at Home,Vern Williams,Roots Music: An American Journey,9,155.0,2023,b13a83e0-43be-4649-92c4-2b24de2d33c3,KRA341450346,2460574715.0,https://www.deezer.com/track/2460574715,https://music.youtube.com/watch?v=ksBcIEJ822Y,,
biab-internet-corpus_366.jams,Les Grelots,The SleighBells,La Maison des bisous,6,85.093,,bf2bd717-3be7-4074-a555-90f23d1bc41a,['FRY479600880'],,,https://music.youtube.com/watch?v=HZeBFTe8jVo,,
biab-internet-corpus_2982.jams,Someone Like You,Bang Tango,'80s Metal: Gold,11,285.0,2011,5b0de409-4f6e-4036-b311-35987a5cb7e1,GBBKS1000351,8086136.0,https://www.deezer.com/track/8086136,https://music.youtube.com/watch?v=XqoanTj5pNY,,
